sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3
BRDN0007695908	Rpl10	875.2355557147492	1017.0402284392292	1072.0055546765934	635.97066455269	636.2882864025221	613.7479760810729
BRDN0007695907	Rpia	1078.5731090626202	1032.1234521660822	1040.7731734777894	210.08896392547754	142.9201381765665	220.67342960218352
BRDN0007695906	Rpia	1929.4965660075152	1993.140278191286	1900.5822558919208	1260.5337835528653	1443.8849576057232	1396.9416213209654
BRDN0007695905	Rpia	1525.0316501090326	1550.3399244958164	1385.2479661116563	2644.6493105913055	2471.735266409797	2569.2692160825654
BRDN0007695904	Rpia	895.1272728900844	842.5057824570733	965.4480188218506	443.94364775202723	417.01355385765294	483.7082764940719
BRDN0007695903	Rpia	1138.248260588626	1374.7281053903139	1331.9691981842848	574.1797928099024	602.0266094423863	597.00043901305
BRDN0007695902	Rpia	1513.9806961227353	1594.5122225530288	1624.083822337804	1034.2841300946586	1214.8211745008152	1120.1146850789405
BRDN0007692841	Rp1	2368.2194392635197	2500.5830192875537	2548.1948660435905	2502.054991184873	2662.621752330554	2554.4919774931336
BRDN0007692840	Rp1	1075.257822866731	1007.3438703291093	1008.6221928319619	1123.64323692269	1117.9095739564311	1112.233491164577
BRDN0007692839	Rp1	1328.32466915294	1050.438795262975	1278.6904302569135	1930.7270847630991	1831.5313597832596	1768.3428845353546
BRDN0007692838	Rp1	1465.3564985830271	1357.4901354167678	1532.2238776354393	1282.3982458618516	1249.0828514609511	1299.4118466307145
BRDN0007692837	Rp1	1843.299124914396	1866.0102496363822	1700.3275764407663	1450.6595427614423	1335.2264963892924	1476.7387097038977
BRDN0007692836	Rp1	1601.2832326144844	1515.863984548724	1591.9328416919764	987.7033190885574	1076.7955616042682	1046.2284921317807
BRDN0007692835	Rnf31	1961.5443325677775	2104.10970989599	2129.3135182008086	1575.1919150430601	1573.1004249982354	1494.471396011216
BRDN0007692834	Rnf31	1280.8055670118615	1469.5369402448184	1495.4798997544935	1539.0680207934306	1563.3113744381965	1588.060573744285
BRDN0007692833	Rnf31	1799.0953089692066	1827.2248171959031	1820.6641040008637	1367.9548375057113	1494.788020517925	1354.5802040312606
BRDN0007692832	Rnf31	1958.2290463718884	1975.9023082177396	1855.5708829877624	2363.2631869626116	2583.33044279424	2554.4919774931336
BRDN0007692831	Rnf31	1448.780067603581	1447.9894777778854	1539.5726732116286	1098.9268882255749	1118.888479012435	1173.3127440008955
BRDN0007692830	Rnf31	1515.085791521365	1530.947208275577	1508.3402920128246	665.4401572300194	736.1366021149179	672.8569304388006
BRDN0007692829	Rnf223	1526.1367455076625	1557.881536359243	1516.6076870360373	1753.9101286991227	1821.742309223221	1827.4518388930824
BRDN0007692828	Rnf223	1339.3756231392374	1186.1878088046517	1285.120626386079	1031.43224370653	958.3480498277986	1008.7928210385533
BRDN0007692827	Rnf223	1028.8438161242823	1130.1644063906265	1053.6335657361205	707.2678242559064	699.9171150427743	787.1342421970743
BRDN0007692826	Rnf223	2085.3150172143078	1882.170846486582	1965.8028166305996	1501.993497747758	1531.0075075900686	1472.798112746716
BRDN0007692825	Rnf223	1912.9201350280694	2166.5973510500953	2096.243938107957	2134.1616471162765	1833.4891698952674	1953.5509415229014
BRDN0007692824	Rnf223	1863.1908420897312	2012.5329944115254	2303.847413135301	2215.9157235759644	2216.241046792785	2354.506681916155
BRDN0007692823	Rnf220	1410.1017286515403	1493.2391489584445	1614.8978278675675	1625.5752412333331	1693.5057468867126	1585.1051260263987
BRDN0007692822	Rnf220	2031.1653426814507	2135.3535304730426	2023.6745817930894	2757.774137320409	2804.5629854511167	2821.4674213422036
BRDN0007692821	Rnf220	1492.9838835487703	1459.8405821346987	1570.8050544104324	1885.0969025530408	1647.4972092545302	2013.6450451199246
BRDN0007692820	Rnf220	1543.818271885738	1400.5850603506333	1444.0383307211696	904.0479850367835	891.7825060195348	902.3967031946434
BRDN0007692819	Rnf220	1213.3947476954477	1234.6695993552507	1270.4230352337006	833.70145412961	997.5042520679539	967.4165529881438
BRDN0007692818	Rnf220	1761.5220654157956	1863.855503389689	1891.3962614216844	1201.5947981982065	1294.1124840371294	1182.1790871545545
BRDN0007692817	Rnaseh2b	1572.5507522501111	1432.9062540510326	1523.0378831652029	826.0964237612669	812.4911964832205	796.0005853507334
BRDN0007692816	Rnaseh2b	1235.4966556680424	1280.9966436591562	1057.307963524215	511.43829227107204	555.0391667542	485.67857497266283
BRDN0007692815	Rnaseh2b	1328.32466915294	1274.5324049190763	1243.7836512700148	952.5300536349706	1065.0487009322217	1053.1245368068492
BRDN0007692814	Rnaseh2b	1462.0412123871379	1437.215746544419	1696.6531786526718	506.6851482908576	492.38924316995167	461.0498439902763
BRDN0007692813	Rnaseh2b	1546.0284626829975	1431.828880927686	1317.2716070319066	288.991153997037	311.2918078092339	307.3665626601842
BRDN0007692812	Rnaseh2b	1900.7640856431422	1727.0291167246655	1773.815532202658	366.9427152725535	351.42691510539294	354.65372614636635
BRDN0007695901	Rmi2	1207.869270702299	1147.4023763641726	1086.7031458289716	1634.1309003977192	1604.4253867903594	1735.8329596386043
BRDN0007695900	Rmi2	1304.0125703830859	1255.1396886988368	1279.609029703937	1462.067088313957	1471.2942991738319	1375.2683380564652
BRDN0007695899	Rmi2	2133.939214754016	2066.4016505788577	2365.3935760858853	1749.1569847189082	1843.2782204553062	1697.4121393060814
BRDN0007695898	Rmi2	1958.2290463718884	1942.5037413939938	1816.9897062127693	2557.1914613553604	2463.9040259617664	2430.363173341905
BRDN0007695897	Rmi2	1927.2863752102558	1766.8919222884913	1726.0483609574285	1518.1541872804871	1519.2606469180218	1483.634754378966
BRDN0007695896	Rmi2	2195.824557077281	2025.461471891685	2155.0343027174704	1618.920839661033	1638.6870637504953	1484.6199036182616
BRDN0007692811	Rlim	1444.3596860090622	1510.4771189319908	1431.1779384628385	3003.986995495516	3197.1039129086726	3117.012193130842
BRDN0007692810	Rlim	1386.894725280316	1356.412762293421	1325.5390020551192	3042.9627761332745	2949.440933739691	3103.220103780706
BRDN0007692809	Rlim	1956.0188555746288	1979.1344275877796	2062.2557585680825	2922.232919035828	3230.3866848128046	2974.1655534330002
BRDN0007692808	Rlim	1065.3119642790634	1112.9264364170801	1046.2847701599312	1416.4369061038985	1376.3405087414556	1378.2237857743517
BRDN0007692807	Rlim	1274.174994620083	1366.1091204035408	1214.3884689652582	1916.4676528224559	1757.134575526965	1830.4072866109686
BRDN0007692806	Rlim	1581.391515439149	1519.096103918764	1504.66589422473	2246.335845049337	2351.32994452132	2381.105711377132
BRDN0007694389	Rlf	1837.7736479212474	1805.6773547289704	1809.64091063658	2037.1975099199024	1951.936681671737	2094.427282742153
BRDN0007694388	Rlf	1339.3756231392374	1300.3893598793957	1524.8750820592502	1929.7764559670563	1849.1516507913295	1738.7884073564908
BRDN0007694387	Rlf	1020.0030529352443	1153.8666151042526	1151.9237065676505	651.1807252893761	649.0140521305725	664.9757365244369
BRDN0007694386	Rlf	1722.843726463755	1856.3138915262625	1786.6759244609889	1565.6856270826313	1512.4083115259948	1559.4912458047165
BRDN0007694385	Rlf	1659.8532887418603	1647.3035055970142	1684.7113858413643	1252.9287531845223	1261.8086171890016	1157.550356172168
BRDN0007694384	Rlf	1585.811897033668	1620.3691775133482	1379.7363694295143	1571.3893998588887	1624.982392966441	1693.4715423488994
BRDN0007694383	Ripor2	1346.0061955310157	1450.1442240245788	1474.3521124729498	1241.5212076320076	1331.310876165277	1424.5258000212382
BRDN0007694382	Ripor2	1407.8915378542808	1341.329538566568	1309.9228114557175	1988.7154413217152	2170.232509160602	2015.6153435985157
BRDN0007694381	Ripor2	936.0158026393846	1028.8913327960422	899.3088586361482	943.9743944705847	816.406816707236	909.2927478697115
BRDN0007694380	Ripor2	1216.710033891337	1285.3061361525426	1235.5162562468022	2148.42107905692	1923.5484350476245	2033.348029905834
BRDN0007694379	Ripor2	1621.1749497898195	1472.7690596148584	1699.4089769937427	1728.2431512059648	1681.758886214666	1732.877511920718
BRDN0007694378	Ripor2	1460.936116988508	1585.8932375662557	1726.966960404452	1321.37402649961	1197.2008834927453	1205.8226688976456
BRDN0007692805	Riok2	982.4298093818334	955.6299604084707	778.0537316290271	657.8351268616764	678.3812038106889	572.3717080306635
BRDN0007692804	Riok2	1023.3183391311335	771.399156316195	895.6344608480535	131.1867738539181	167.3927645766635	166.4902214409331
BRDN0007692803	Riok2	1161.4552639598503	899.6065579944452	1039.854574030766	912.6036442011695	975.9683408358685	930.9660311342118
BRDN0007692802	Riok2	858.6591247353032	904.9934236111785	1004.0291955968437	795.6763022878946	664.6765330266346	682.7084228317552
BRDN0007692801	Riok2	649.7960943942835	572.0851284970664	664.1474001980952	307.0531011218518	316.18633308925325	347.75768147129816
BRDN0007692800	Riok2	1553.7641304734057	1477.0785521082448	1464.2475185556896	1232.0149196715788	1207.968839108788	1353.595054791965
BRDN0007696469	Rimklb	1369.2131989022403	1403.8171797206733	1380.654968876538	802.3307038601948	826.1958672672748	848.213495033393
BRDN0007695895	Rhox9	1694.111246099382	1749.653952314945	1733.3971565336176	1544.7717935696878	1497.7247356859366	1415.6594568675791
BRDN0007695894	Rhox9	2207.980606462208	2298.036872098385	2201.8828745156766	2301.4723152198244	2480.545411913832	2389.9720545307914
BRDN0007695893	Rhox9	1220.0253200872262	1557.881536359243	1398.1083583699872	1220.6073741190642	1230.4836553968773	1440.2881878499657
BRDN0007695892	Rhox9	1399.0507746652431	1279.9192705358096	1421.0733445455783	1442.1038835970564	1461.505248613793	1597.9120661372397
BRDN0007695891	Rhox9	1563.7099890610734	1534.179327645617	1433.9337368039094	1196.841654217992	1214.8211745008152	1081.6938647464174
BRDN0007695890	Rhox9	1333.8501461460887	1362.8770010335008	1493.6427008604462	1306.163965762924	1309.7749649331915	1439.3030386106702
BRDN0007692799	Rhox6	2385.900965641595	2253.864574041173	2286.3940236418516	4042.0736407743466	4331.654872817169	4228.260535056123
BRDN0007692798	Rhox6	832.1368351681896	808.0298425099808	796.4257205695	530.4508681919298	638.2460965145299	583.2083496629136
BRDN0007692797	Rhox6	1667.5889565322684	1725.9517436013189	1639.7000129372059	1917.4182816184987	1711.1260378947825	1795.9270632356274
BRDN0007692796	Rhox6	1346.0061955310157	1247.5980768354102	1360.4457810420179	2139.8654198925337	2294.553451273095	2178.164968082267
BRDN0007692795	Rhox6	1395.7354884693539	1535.2567007689636	1641.537211831253	2091.3833512943465	2023.3967507600203	2021.5262390342884
BRDN0007692794	Rhox6	1194.6081259187422	1282.074016782503	1228.167460670613	1184.4834798694346	1231.4625604528812	1293.5009511949418
BRDN0007694377	Rhox3g	1149.299214574923	1162.4856000910256	1071.0869552295696	1331.8309432560816	1339.142116613308	1310.2484882629647
BRDN0007694376	Rhox3g	1365.897912706351	1260.52655431557	1410.0501511812947	1092.2724866532747	1067.9854161002331	1076.7681185499403
BRDN0007694375	Rhox3g	1404.5762516583916	1457.6858358880054	1408.2129522872474	1248.1756092043079	1239.2938009009122	1248.1840861873507
BRDN0007694374	Rhox3g	1380.2641528885376	1365.0317472801942	1320.946004820001	1354.6460343611109	1251.0406615729587	1403.8376659960336
BRDN0007694373	Rhox3g	1721.7386310651252	1841.2306677994095	1595.6072394800708	1793.8365381329238	1744.4088097989143	1888.531091729401
BRDN0007694372	Rhox3g	2194.7194616786514	2519.975735507793	2227.6036590323383	2583.809067644561	2722.334960746791	2634.2890658760657
BRDN0007694371	Rhox2h	1057.5762964886553	1328.4010610864084	1218.0628667533529	1232.0149196715788	1285.3023385330946	1237.3474445551005
BRDN0007694370	Rhox2h	1163.6654547571097	1218.509002505051	1203.3652756009747	1632.2296428056334	1658.265164870573	1713.1745271348086
BRDN0007694369	Rhox2h	1705.1622000856794	1733.4933554647455	1602.95603505626	1387.9180422226118	1364.5936480694088	1448.1693817643293
BRDN0007694368	Rhox2h	2094.1557804033455	2092.258605539177	2164.220297187707	1805.2440836854385	1717.9783732868095	2074.7242979562434
BRDN0007694367	Rhox2h	1580.2864200405193	1772.2787879052246	1842.7104907294313	1353.695405565068	1427.2435716536572	1315.174234459442
BRDN0007694366	Rhox2h	1365.897912706351	1338.097419196528	1486.293905284257	1354.6460343611109	1380.256128965471	1343.7435623990104
BRDN0007694365	Rhox2c	847.6081707490058	885.600707390939	808.3675133808074	676.847702782534	728.3053616668868	680.7381243531644
BRDN0007694364	Rhox2c	1256.4934682420073	1303.6214792494357	1151.9237065676505	832.7508253335671	1012.1878279080121	948.6987174415301
BRDN0007694363	Rhox2c	1134.9329743927367	1104.307451430307	1094.051941405161	734.83605934115	732.2209818909023	771.3718543683469
BRDN0007694362	Rhox2c	1140.4584513858854	1147.4023763641726	1181.3188888724071	634.0694069606042	580.4906982103009	646.2579009778232
BRDN0007694361	Rhox2c	1279.7004716132317	1309.008344866169	1107.8309331105156	1468.7214898862571	1557.4379441021733	1541.7585594973982
BRDN0007694360	Rhox2c	1255.3883728433777	1274.5324049190763	1288.7950241741735	1022.8765845421441	914.297322307624	1080.708715507122
BRDN0007696426	Rhof	1690.7959599034928	1689.321057407533	1759.1179410502796	1627.476498825419	1493.809115461921	1627.4665433161035
BRDN0007692793	Rgcc	1475.3023571706947	1345.6390310599547	1357.689982700947	1523.8579600567443	1585.8261907262859	1374.2831888171697
BRDN0007692792	Rgcc	1478.617643366584	1500.780760821871	1523.9564826122266	1703.5268025088496	1865.7930367433955	1920.0558673868557
BRDN0007692791	Rgcc	1606.808709607633	1700.0947886409995	1817.9083056597929	1357.4979207492395	1356.7624076213779	1370.3425918599878
BRDN0007692790	Rgcc	2067.633490836232	2190.2995597637214	1965.8028166305996	2476.388013691715	2681.2209483946276	2715.0713034982937
BRDN0007692789	Rgcc	1441.044399813173	1408.12667221406	1481.700908049139	1408.8318757355553	1310.7538699891954	1518.1149777543071
BRDN0007692788	Rgcc	1185.7673627297045	1149.557122610866	1182.2374883194307	1219.6567453230214	1252.0195666289626	1259.0207278196006
BRDN0007694359	Rfx7	1980.330954344483	1806.754727852317	1862.9196785639515	2286.262254483138	2535.3640950500494	2592.9127978256565
BRDN0007694358	Rfx7	1079.67820446125	1097.8432126902271	1218.9814662003766	944.9250232666276	951.4957144357714	940.8175235271664
BRDN0007694357	Rfx7	1617.8596635939302	1506.1676264386042	1442.2011318271223	1112.2356913701753	1135.529864964501	1266.9019217339644
BRDN0007694356	Rfx7	2036.6908196745994	2077.175381812324	2076.9533497204607	3598.129993022319	3566.1511190221354	3621.408603650119
BRDN0007694355	Rfx7	2084.209921815678	2078.2527549356705	2199.1270761746055	3383.2878851166274	3396.800544333464	3381.0321892620263
BRDN0007694354	Rfx7	1254.283277444748	1342.4069116899148	1423.8291428866494	1627.476498825419	1487.9356851258979	1615.644752444558
BRDN0007695889	Rfk	1012.2673851448362	1039.6650640295086	993.9246016795836	980.0982887202143	958.3480498277986	977.2680453810984
BRDN0007695888	Rfk	1276.3851854173427	1339.1747923198748	1441.2825323800985	724.3791425846782	716.5585009948402	682.7084228317552
BRDN0007695887	Rfk	1330.5348599501995	1393.043448487207	1223.5744634354949	968.6907431676997	1011.2089228520082	971.3571499453257
BRDN0007695886	Rfk	1241.022132661191	1319.7820760996353	1268.5858363396533	522.8458378235866	581.4696032663048	625.5697669526185
BRDN0007695885	Rfk	1874.2417960760285	1713.0232661211592	1873.9428719282353	1521.0060736686157	1578.9738553342586	1443.2436355678522
BRDN0007695884	Rfk	1196.8183167160018	1176.491450694532	1163.8654993789578	462.00559487684205	470.85333193786636	486.6637242119583
BRDN0007694353	Rerg	1651.0125255528224	1641.916639980281	1688.385783629459	1075.1611683245028	1104.2049031723768	1100.4117002930313
BRDN0007694352	Rerg	2074.2640632280104	1809.986847222357	1987.8492033591672	3423.2142945504283	3710.050162254706	3687.413602682915
BRDN0007694351	Rerg	1376.9488666926484	1291.7703748926226	1381.5735683235616	887.8872955040545	933.8754234277017	858.0649874263476
BRDN0007694350	Rerg	1174.716408743407	1177.5688238178786	1164.7840988259816	1654.0941051146197	1652.3917345345496	1666.872512887922
BRDN0007694349	Rerg	1399.0507746652431	1421.0551496942196	1468.8405157908078	1158.8165023762767	1233.420370564889	1421.570352303352
BRDN0007694348	Rerg	818.8756903846328	979.3321691220967	809.286112827831	911.6530154051266	923.1074678116589	815.7035701366427
BRDN0007694347	Rem2	1876.451986873288	1886.4803389799686	1951.1052254782214	1888.8994177372122	1908.8648592075663	1820.5557942180142
BRDN0007694346	Rem2	1115.0412572174014	1104.307451430307	1113.3425297926574	827.0470525573098	739.0733172829295	771.3718543683469
BRDN0007694345	Rem2	2169.3022675101674	2135.3535304730426	2211.068868985913	2401.288338804327	2434.53687428165	2437.2592180169736
BRDN0007694344	Rem2	2373.744916256668	2420.857408159902	2336.916993228152	2337.5962094694537	2413.9798681055686	2476.665187588792
BRDN0007694343	Rem2	796.7737824120381	825.267812483527	994.8432011266073	559.9203608692592	556.9969768662078	584.1934989022091
BRDN0007694342	Rem2	1384.6845344830565	1295.0024942626626	1426.5849412277203	1327.0777992758672	1318.5851104372266	1298.426697391419
