sgRNA	Gene	pDNA_CP1704	AR2466_BM	AR2466_SP	AR2467_BM	AR2467_SP	AR2468_BM	AR2468_SP	AR2469_BM	AR2469_SP	AR2473_BM	AR2473_SP	AR2474_BM	AR2474_SP	AR2475_BM	AR2475_SP	AR2476_BM	AR2476_SP	AR2480_BM	AR2480_SP	AR2481_BM	AR2481_SP	AR2482_BM	AR2482_SP	AR2483_BM	AR2483_SP	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3	ahEGFRv3_1to2rep1	ahEGFRv3_1to2rep2	ahEGFRv3_1to2rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3	NoCAR_T_rep1	NoCAR_T_rep2	NoCAR_T_rep3	amCD19_1to2rep1	amCD19_1to2rep2	amCD19_1to2rep3	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	Input2_ACT_rep1	Input2_ACT_rep2	Input2_ACT_rep3
BRDN0007691872	Irf3	473.3264142	418.6549825	682.8457432	497.0540382	451.8484778	585.7425955	722.7273124	138.0226855	359.5008355	278.0758983	284.5751906	3912.443957	754.8780194	901.6696298	829.0552491	298.7105219	738.5701233	2723.975252	698.7660539	3508.179626	1165.616963	585.661213	767.7022328	460.3308781	459.6783637	546.8716107	644.4273032	647.6992908	601.4843086	607.69507	636.2058605	734.8668316	706.2771878	770.841046	618.7003998	570.554	710.2995534	886.690706	1009.63132	907.9038225	527.9290358	482.6974318	438.4379386	557.4536563	530.143536	586.5319188
BRDN0007691871	Irf3	395.0295979	858.7108586	617.7058533	123.338471	278.8001246	447.9208083	395.5858965	101.3794947	272.6779922	95.54402658	531.9367024	202.9426284	724.8467058	261.2529953	200.1167843	1191.199276	594.6797587	375.3708913	483.2262761	107.6824118	342.041699	452.618736	930.8038061	409.1830028	560.9291046	292.0568817	345.2289124	313.4321044	373.621388	423.9280808	394.2814259	396.6363089	369.8059022	350.3822936	337.2109322	381.9568514	365.8554712	420.0594488	373.6846325	396.3691491	435.6939833	406.2992771	401.1736251	404.1884823	411.2069861	421.0481831
BRDN0007691870	Irf3	361.0517342	311.6505141	503.149495	680.82836	531.1623063	206.7326808	228.5349607	232.073542	320.1592346	308.0225335	275.8190309	920.4897787	436.8191071	631.1687408	304.9398617	166.3550468	380.3535512	596.8735344	347.6448029	120.9065676	993.6406897	732.4194092	369.790636	677.03635	285.5270894	469.4471354	463.9876583	464.7129177	414.2123536	402.5372144	366.5801547	441.0944446	461.4760976	495.4016318	400.618116	457.2052087	448.7082369	309.2611594	311.9211426	292.1271839	352.0723209	384.7688881	355.4666156	432.1303281	445.6278998	433.1356908
BRDN0007690783	Irf1	432.1097882	502.9210013	371.7466135	1237.084864	1130.822919	844.1584465	767.9702741	274.8239313	630.8222208	661.6780348	770.5420545	600.1303439	195.2035385	87.85498957	419.2923099	406.7805888	297.8429925	101.4515922	389.3621793	92.56909082	63.05796685	309.9752556	224.9676873	975.8476217	277.4270301	697.8003349	672.0456162	692.0870744	836.7274047	748.6803263	794.103106	1390.406401	1300.050045	1347.998546	588.9182377	573.4115325	545.5249519	3247.242174	3189.354887	3196.857633	554.4869886	543.1214269	540.3325459	634.9161991	602.9806479	584.5173342
BRDN0007690782	Irf1	519.1226652	1250.614724	1017.530006	536.5223489	924.126275	604.4059625	409.5068078	694.9991862	405.625471	1049.558262	306.4655899	743.639774	309.8685541	765.2631986	257.2930083	420.1375633	724.4829547	238.4112418	418.9119876	4199.614059	565.6108542	194.7632137	561.0131701	1231.586998	358.4276228	820.3074161	817.5020646	847.8972534	837.6499266	906.1948884	856.8926539	1605.723255	1554.226496	1581.586742	815.6469557	794.3940501	788.4976694	2432.692112	2452.848547	2534.889944	699.8379468	615.6996738	633.7844571	751.9399692	710.8533326	677.476024
BRDN0007690781	Irf1	533.3047301	215.3464926	425.655488	1044.676849	749.8761971	539.8019998	788.8516411	279.7096901	705.4356017	888.4168442	466.2655046	155.1061517	81.90358257	203.45366	514.5860167	373.9952876	239.4818656	850.502515	312.8803227	247.4806306	147.135256	327.8056906	177.1620537	744.3361859	356.402608	660.5581821	719.9173587	736.4748579	750.0103418	836.1884163	868.896538	1241.340888	1339.634902	1280.84194	542.8039222	619.1320534	538.0775123	3024.428031	3216.977754	3146.297159	570.9959863	593.1274917	584.8750456	597.8448394	575.0136555	629.9893868
BRDN0007690780	Irf1	548.0777143	552.4105679	604.2286346	670.9612823	986.6159581	884.3564677	931.5409821	824.4717938	732.5677402	1548.668849	133.5314356	466.7680453	65.52286606	117.9106439	104.8230775	123.8555823	146.9090436	265.4649997	135.5814731	7.556660475	170.0654257	260.5986662	580.6978428	570.7026091	196.4264374	593.9143299	605.761665	540.806261	732.4824248	757.4311353	727.6200552	1504.602789	1395.887067	1391.796333	591.8003825	581.0316194	606.9663288	2554.448474	2678.487025	2576.399469	584.2749627	627.159397	597.6846534	623.2968177	606.9759325	588.2587056
BRDN0007690779	Irf1	537.2934358	551.0730121	564.9200803	1182.815937	603.2657868	1125.544595	1013.906374	2209.584408	858.7321844	2032.093103	676.4133376	427.6291098	647.0383023	110.9747237	600.3503528	1231.2702	782.8440816	434.5509868	547.5405646	440.1754727	999.3732322	831.172588	807.0715781	399.7610257	2462.418019	649.777559	719.9173587	699.3340594	746.320254	737.984893	717.4629225	803.7333556	901.0763532	837.9976523	765.6897805	728.6708013	780.1192998	1422.72309	1365.624903	1364.196496	626.6241308	703.5575517	648.0497021	715.6985652	789.8370362	731.8698084
BRDN0007690778	Irf1	577.9191424	375.8531951	375.1159182	398.3832614	544.3812777	749.4059678	415.3071875	261.3880946	493.8049212	387.8802273	153.2327949	197.1442676	548.7540033	376.8516658	123.8818188	1113.48597	220.3635654	204.5940444	420.6502116	1212.844006	244.5884775	233.1672276	278.397513	1599.044103	398.9279192	620.3758595	620.4914319	579.7588058	763.848171	729.234084	711.9226682	1258.775451	1238.589346	1401.529175	547.6074968	639.1347813	610.6900486	2782.741653	2868.743404	2845.743229	505.3188867	475.0576163	507.1440166	468.0950801	539.056094	471.7005961
BRDN0007696363	Iqch	520.0090443	424.0052059	416.6706756	1454.160573	707.8158335	684.802005	569.5972879	811.0359572	659.3109662	349.3774106	901.8844502	329.056976	952.8116773	1061.195795	638.4678355	142.0696385	742.5950286	1050.02398	561.4463568	221.0323189	215.9257653	907.9806159	469.6200472	1835.939526	633.8296381	586.0738767	653.6334075	522.6887983	571.0410843	633.947497	615.891595	641.5919194	682.3179322	660.8599371	586.036093	653.4224441	601.380749	613.0432825	617.3245299	612.0314183	645.2864761	663.969417	653.2899962	766.32587	742.8156095	841.2329728
BRDN0007696425	Iqce	578.5100618	719.6050498	414.4244725	876.9365289	490.3036674	377.5742711	583.5181992	326.1243985	420.5481472	1304.817676	385.2710273	407.334847	469.5805401	1033.452114	971.9958092	803.8470142	307.9052558	343.2445538	307.6656506	192.6948421	107.0074589	1900.998691	890.0284128	722.8002384	390.8278599	551.771894	574.4609103	511.8183207	533.2176846	568.8025855	507.8566375	506.4740559	495.8524209	543.0925551	553.3717862	583.8891519	606.9663288	613.0432825	581.0113223	560.2225374	570.2782038	592.4329631	558.3824477	569.3496897	522.1529667	555.4497563
BRDN0007694071	Ipw	460.6216478	660.7525922	418.9168787	754.8314426	580.433018	1605.049563	694.8854897	372.5391068	666.0940008	1779.685749	402.7833467	1000.21724	434.0889876	275.1248357	1429.405602	585.2783397	530.2812738	632.3815917	551.0170127	935.1367338	819.753569	275.6859574	622.8792841	507.4407633	475.8784823	697.8003349	600.2380024	656.7580221	562.7383868	601.8611973	600.194208	638.1050068	584.3974961	691.0317458	537.0396328	570.554	558.5579712	662.9633909	635.6363184	661.3434857	522.1867757	542.4268982	474.2466149	564.0933028	542.1293898	547.9670134
BRDN0007694070	Ipw	483.3720434	757.0566137	648.0295952	663.5609741	366.5260258	1437.07926	511.5934908	1332.590707	763.7696995	270.945747	1026.659726	197.1442676	671.6093771	416.1552137	1248.347559	564.6357426	771.775592	1457.521209	747.4363263	75.56660475	494.9094974	452.618736	462.589807	561.2806321	467.778423	676.2390886	684.9341622	687.5577087	621.7797914	733.1233325	756.2447021	720.9191812	764.6127668	692.9783141	670.5790048	657.2324875	721.4707129	647.7438457	596.8401564	595.177927	634.5197384	659.8022449	649.2142119	672.2642108	595.6047378	688.4123404
BRDN0007694069	Ipw	519.8613145	625.9761399	543.5811509	353.9814118	388.15707	198.1188191	654.2828317	831.800432	720.3582779	2263.110003	643.5777387	1248.097165	1238.109157	1558.270078	533.644758	820.8468	769.7631394	3457.808436	900.4000396	585.6411868	450.9600053	112.468898	517.4256807	302.8492619	571.0541787	588.03399	580.9051833	534.4651491	563.6609088	569.7748976	576.1864397	594.5185992	669.817451	655.0202323	553.3717862	547.6937396	549.2486717	587.4744465	562.6995338	600.171554	551.6158586	558.4010578	500.4480853	566.5831703	496.0299519	556.0253519
BRDN0007694068	Ipw	708.8077825	1059.344237	712.0463836	425.517725	990.2211321	887.227755	726.2075402	655.913116	786.8320173	402.1405298	650.1448585	604.4791145	735.7671835	497.0742831	1810.580429	1062.486612	737.5638969	1778.784584	1119.416265	447.7321332	642.0447534	2094.390333	732.5510317	786.0620842	678.3799641	934.9740442	993.3386573	966.566634	969.5705649	904.2502642	994.4756338	959.7726947	1017.747511	987.8834112	937.6577488	1022.044144	1010.058998	886.0819242	896.9672657	896.9802633	771.975089	775.7885343	777.601417	944.4897184	897.4023913	889.0074078
BRDN0007694067	Ipw	484.9970717	1234.564054	1015.283802	505.6877312	687.386514	1083.91093	534.7950096	776.8356458	598.2636545	951.1621751	505.6682233	426.1795196	868.1779753	670.4722888	571.7622407	834.2037746	950.8838781	674.6530884	484.9645001	1739.921074	900.0091632	1094.514398	707.2421669	1053.915431	771.5306457	670.3587487	660.998291	646.7934177	574.7311721	567.8302734	625.125352	600.6206963	572.9387217	646.2606749	639.8361278	672.4726611	620.930278	631.3067368	608.6341896	617.0250454	517.5211894	512.2149006	483.8538207	548.3241423	533.2168318	587.1075144
BRDN0007694066	Ipw	529.0205647	654.0648129	526.7346276	1457.860727	579.2312933	310.0990212	418.7874153	941.7300045	484.3086727	1232.090134	621.6873394	649.4164108	259.3613448	1075.067635	962.4664386	450.4943237	497.075805	250.2472609	219.0162259	69.8991094	594.2735664	266.0849539	462.589807	664.9223795	550.8040305	766.4043004	830.3906107	791.7331191	774.9184343	783.6835623	885.5173007	768.8642295	691.6932931	735.8028166	770.4933551	711.525606	706.5758336	729.92939	717.2634433	769.0185695	639.9031072	622.2976962	666.6818588	697.1628853	702.8627633	698.4852634
BRDN0007695541	Ints14	605.5446229	1112.846471	624.4444626	1334.522256	866.4434906	1833.316898	638.0417685	718.2065404	573.8447299	1286.279283	1195.2158	1374.211512	655.2286606	813.8146402	962.4664386	869.4176166	751.6510655	1384.814234	803.0594948	2794.075211	1228.67493	2302.869266	963.1429111	1551.934218	842.4061644	555.6921206	567.0960268	577.0411864	647.6104058	608.6673821	697.148657	822.9113749	807.3227442	773.7608984	718.6147501	783.9164307	609.7591186	694.620045	641.8437043	682.5664008	644.9275848	627.5066613	652.1254864	704.0791838	696.7161716	693.304903
BRDN0007695540	Ints14	616.3289014	2058.49846	966.9904357	289.8454069	455.4536518	1615.099069	532.4748577	1182.353624	539.9295567	510.5188286	790.2434139	1971.442676	5356.4943	1789.467419	838.5846197	2763.679463	1310.106676	4396.235664	1705.197758	901.1317617	659.2423807	979.3023561	815.5078664	5048.833695	1296.009484	507.6693447	532.1128303	525.4064177	614.3996158	614.5012548	589.1136995	747.0710257	673.9842781	710.4974287	578.3503738	506.7357729	561.3507611	1025.79735	1083.809582	1071.133008	602.2195255	579.5841825	556.9268105	546.9408826	580.5455881	580.2003672
BRDN0007695539	Ints14	634.3519421	627.3136958	500.9032919	476.0864981	368.9294752	877.1782497	670.5238949	929.5156076	580.6277645	1721.218509	1490.736191	1103.138144	401.3275546	1602.197573	1010.113292	5986.353142	412.5527937	502.1853816	441.5088997	3914.350126	1007.016622	4487.783346	868.9376921	996.0375725	1057.057735	650.7576156	730.9646839	658.5697684	738.0175565	735.0679567	832.8848855	883.9323455	867.7417367	950.8986135	640.7968427	663.9000634	682.3716549	1196.865038	1202.681022	1099.846363	704.5035331	700.779437	694.9212214	682.7769845	714.5412876	678.0516196
BRDN0007695538	Ints14	346.1310201	676.8032624	426.7785895	518.0215783	318.4570388	745.0990369	385.145213	1342.362224	283.5308476	4925.508475	466.2655046	595.7815733	342.6299871	7086.198501	333.5279738	794.1328509	319.9799717	350.0079932	573.6139249	264.4831166	219.7474602	1765.21307	341.669675	807.5980318	639.9046825	512.569628	538.5571034	493.700858	621.7797914	653.3937393	675.9110158	658.1547543	670.8591578	647.2339591	480.3574533	493.400621	484.0835751	1104.938985	1104.914694	1048.349584	400.5226403	350.0424541	375.2632821	452.3259196	456.9990945	504.7973433
BRDN0007695537	Ints14	501.542814	252.7980565	163.9728265	313.2797164	143.0052363	393.3663509	238.9756442	208.8661878	154.6531896	694.4767305	1182.081561	618.9750166	181.5529414	16.18381387	409.7629392	4727.154723	375.3224196	106.5241719	253.7807062	506.2962518	280.8945796	3066.834829	231.9979275	135.9456687	226.8016596	196.9913867	219.1052831	192.0451044	312.7349396	299.4721305	313.9477396	295.5158433	258.3432781	300.744802	239.2180117	179.0720401	211.3210991	457.1951392	443.5177241	458.7894875	368.2224274	384.4216237	356.0488705	285.2281487	221.8919611	251.823076
BRDN0007695536	Ints14	600.0786187	274.1989502	239.2206304	283.6784833	189.8724986	1540.4456	294.6592895	1387.555493	282.1742407	1860.969473	337.1121489	888.5987943	468.2154804	402.2833733	562.23287	1980.475046	463.8703363	485.2767829	314.6185467	5467.243854	1133.132556	4859.479339	182.7862459	453.6008945	281.4770597	643.8972191	620.4914319	612.3702386	736.1725126	625.196688	686.0681485	804.6050837	853.1578419	842.864073	611.9753955	621.989586	635.8251573	1129.594648	1092.499922	1090.795414	618.0107407	703.904816	650.9609766	728.7012063	631.8696289	650.7108284
BRDN0007695535	Ints13	396.5068963	1047.306234	223.4972087	112.2380086	98.54142334	249.8019893	216.9342013	1148.153313	295.7403099	2702.327319	766.1639747	350.8008291	606.0865111	43.92749478	152.4699309	343.6385272	452.8018467	507.2579612	573.6139249	855.7917988	999.3732322	1493.641829	847.8469714	3515.743432	1249.434143	325.3788078	301.9602221	356.9140148	342.2556418	340.3092392	283.4763413	382.6886584	419.807827	429.2183097	300.7037658	376.2417863	304.4140943	506.8108567	580.0802144	536.8149105	395.1392715	396.2286113	356.0488705	387.8660179	451.4671619	403.2047194
BRDN0007695534	Ints13	427.3824333	282.2242853	407.6858632	526.6552712	338.8863583	350.2970424	341.0623272	1192.125142	290.3138822	376.4719853	232.0382323	3494.961979	371.296241	50.86341501	76.23496543	1978.046505	224.3884707	255.3198405	201.6339857	1826.82267	351.5959364	3647.009755	299.4882337	790.1000744	317.9273265	430.2448694	455.7021644	506.3830819	397.6069586	353.9216088	361.0399005	532.6259005	498.9775412	526.5467246	472.671734	454.3476761	455.2247466	664.7897363	627.877086	659.7829773	423.4916806	440.3311824	454.7410758	490.2272352	469.5996075	480.622328
BRDN0007695533	Ints13	474.8037126	441.393432	268.4212708	594.4914303	228.3276882	829.8020103	313.2205046	1228.768333	295.7403099	2217.477035	216.7149528	2097.557023	783.5442733	5331.410683	638.4678355	1946.475474	453.808073	8498.26171	540.5876686	1611.457846	475.8010226	5365.58938	386.6632125	199.2075145	348.3025487	356.7406206	390.3388236	343.3259178	432.6627925	421.9834566	398.8983044	469.8614736	529.1870375	439.9244353	369.875239	381.9568514	358.4080315	558.5573105	503.108629	534.0059953	520.7512107	477.835731	486.7650952	514.5726058	478.5121655	501.3437696
BRDN0007695532	Ints13	466.8263011	457.4441023	743.493227	569.8237361	573.2226699	1656.732733	501.1528073	1040.66662	590.124013	1684.141722	431.2408657	391.3893547	638.8479441	196.5177398	714.7028009	581.6355284	1139.048201	615.472993	942.117416	387.2788494	638.2230584	2219.203378	1185.298502	3294.99997	571.0541787	569.4129137	633.379978	552.5826117	631.9275328	672.8399815	589.1136995	660.7699387	664.6089172	653.073664	549.5289266	610.5594558	554.8342514	693.4024814	684.3642979	680.3816889	551.2569673	445.1928831	510.637546	502.3999205	530.4508655	514.2946707
BRDN0007695531	Ints13	523.2591008	2416.963429	505.3956981	598.1915844	497.5140154	847.0297337	692.5653378	1738.108685	482.9520658	2622.469625	540.6928621	1269.841018	935.0659011	9393.547963	1696.227981	11434.78449	955.9150097	4435.125441	895.1853676	4556.666267	611.4711937	5495.888713	915.3372776	882.973848	463.7283934	872.2504186	793.5661933	760.9334326	849.6427119	849.8007859	867.9731623	863.882598	870.866857	855.5167669	733.0254737	704.85803	737.296522	1036.451031	1090.637706	1098.285855	612.2684806	632.0210977	654.1633785	751.1100133	762.7920326	750.5766655
BRDN0007695530	Ints13	430.6324898	1106.158692	443.6251128	312.0463317	372.5346492	314.405952	179.8117711	2704.267484	629.4656138	524.7791311	873.4269311	724.7951014	394.5022561	1435.735487	2258.460851	1474.124283	615.8105115	4345.509868	1235.877274	379.7221889	389.812886	943.641486	471.0260952	410.5289995	273.3770005	674.2789753	786.2013099	698.4281863	779.5310441	837.1607284	818.1108743	845.5763068	798.9890901	807.8258436	588.9182377	550.5512721	620.930278	1240.697328	1151.780458	1189.107447	417.7494205	487.5591325	412.5275956	490.5038872	498.181259	497.0268026
BRDN0007695529	Ints10	430.48476	1563.602794	608.7210409	918.8716091	269.1863272	793.9109199	545.2356931	726.7566183	378.4933325	963.9964473	945.6652487	5001.086199	480.5010178	5460.881194	390.7041978	3719.310279	651.0284329	7343.404419	2172.780018	404.2813354	552.2349218	884.6638931	610.2248517	2114.560846	530.5538824	453.766229	426.2426305	391.3371939	522.1474212	536.7162858	548.4851685	709.5867152	668.7757442	700.7645873	450.5752912	441.0125242	432.8824277	719.8844901	705.1590407	753.1013832	555.5636624	497.6297984	560.1292124	541.4078439	573.7843372	535.591708
BRDN0007695528	Ints10	479.9742571	335.7265195	254.9440522	1373.990567	707.8158335	433.5643722	503.4729592	1810.173627	562.9918744	2800.723406	2348.839842	9135.317458	839.5117214	383.787586	400.2335685	6651.773329	1081.6933	4553.485632	712.671846	3955.911759	1662.437308	2216.460235	1498.847216	2000.151125	402.9779488	654.6778422	668.3631744	689.369455	664.2158009	669.9230452	671.2941372	748.814482	775.0298344	767.9211935	640.7968427	607.7019232	627.4467877	809.0710253	743.6448334	761.2160272	532.9535133	557.7065291	576.1412221	703.8025318	681.9643515	711.7239623
BRDN0007695527	Ints10	477.0196602	29.4262288	177.4500451	820.2008322	347.298431	2566.930786	452.4296177	637.5915206	157.3664035	624.6012484	192.6355136	4140.029619	292.1227779	164.1501121	285.8811204	1619.836733	425.6337359	3332.684805	823.918183	755.6660475	630.5796685	11255.11924	919.5554217	1224.857015	226.8016596	437.1052659	416.1159158	427.5721192	380.0790416	410.3157113	391.5112987	631.1311816	566.6884811	577.1575003	432.321708	383.8618731	430.0896379	591.1271374	624.4630237	622.9549776	404.8293354	396.92314	460.2724973	371.2669016	382.9326642	360.6106449
BRDN0007695526	Ints10	452.2010468	4907.49243	887.2502256	484.7201911	1003.440104	1154.257468	801.6124765	2532.044487	822.1037974	2602.505202	2659.683512	550.844277	1003.318887	13883.40032	3773.630789	2319.256491	979.0582152	8190.525214	2357.031764	946.4717245	940.1369603	4749.753584	936.4279983	911.2397792	1275.759335	832.0680959	835.9142733	831.591537	898.536375	806.0467409	796.8732331	858.6522291	916.7019547	975.2307173	796.4326576	780.1063873	779.1883699	1118.027794	1147.435288	1075.19033	577.8149202	683.0689556	599.1402906	816.6765228	822.4139723	825.6918916
