sgRNA	Gene	AR2466_SP	AR2467_SP	AR2468_SP	AR2469_SP	AR2480_SP	AR2481_SP	AR2482_SP	AR2483_SP
BRDN0007694777	Zbtb8os	36.8875458766952	53.28120391887097	0.0	48.24899083227083	83.19897011210297	0.0	28.88720672534953	26.098440938207183
BRDN0007694776	Zbtb8os	166.76244698422622	105.74269700822084	110.40827554062541	142.01589754404245	63.62274185043168	20.651894432766966	42.36790319717931	9.615215082497382
BRDN0007694775	Zbtb8os	123.7269767947485	170.4998525403871	41.10089089468537	124.71908950983214	17.129199728962377	114.87616278226625	196.43300573237678	118.12978529925356
BRDN0007694774	Zbtb8os	143.70773081129173	133.612865211938	29.012393572719088	80.11153194792138	17.129199728962377	12.907434020479354	81.84708572182366	13.736021546424833
BRDN0007696273	Zbtb7a	982.1309089670098	513.9586901097246	530.2820825235877	585.36039821038	199.43282541577622	85.18906453516374	109.77138555632821	387.35580760918026
BRDN0007696272	Zbtb7a	759.2686526286429	1610.7317800089454	585.8891702046327	628.1472391371108	227.5736535419287	598.904938550242	275.3913707816655	803.5572604658527
BRDN0007696271	Zbtb7a	18.4437729383476	105.74269700822084	78.97818250351307	133.8226726857323	56.28165625230495	23.233381236862837	28.88720672534953	42.58166679391698
BRDN0007696270	Zbtb7a	278.96206569250745	539.3697258248784	389.24961376731443	423.31661767935725	248.37339606995445	200.06522731743	576.7812276161455	454.66231318666195
BRDN0007696269	Zbtb7a	441.8820599812446	250.011803003933	184.55105911535196	406.01980964514695	128.4689979672178	690.5477200956454	788.6207436020421	385.9822054545378
BRDN0007696268	Zbtb7a	915.2722320654997	1273.0109182462556	442.4390019839661	898.5236594613455	593.4044191819108	258.1486804095871	528.6358830738964	693.6690880944541
BRDN0007694773	Zbtb34	824.5903484519573	408.2159931015037	578.6360718114529	545.3046322364194	537.1227629296059	591.1604781379544	539.2278588731912	1162.067422827541
BRDN0007694772	Zbtb34	305.09074402183325	257.38920046962284	199.86315572317594	520.7249576614889	356.04265150914654	49.04824927782154	247.46707094716095	442.2998937948796
BRDN0007694771	Zbtb34	280.4990467707031	291.8170553095087	235.32274786761036	184.80273847077316	274.067195663398	809.2961130840555	346.64648070419435	201.91951673244503
BRDN0007694770	Zbtb34	493.37092610079833	440.1847154528263	548.8177784172694	557.1392903650896	620.3217330417089	184.57630649285477	175.24905413378713	846.1389272597697
BRDN0007694769	Zbtb34	293.563385935366	267.225730423876	303.0183328706216	298.5975281695251	308.32559512132275	460.79539453111295	631.6669203943097	192.30430164994766
BRDN0007694768	Zbtb34	189.0486726180629	317.22809102466255	202.2808551875692	501.6074329920986	390.30105096707126	383.3507904082368	184.87812304223698	445.04709810416455
BRDN0007696267	Ypel5	238.2320671203232	188.53349078985113	137.00296964895125	174.788796977283	212.89148234567523	76.15386072082819	200.28463329575672	181.3154844128078
BRDN0007696266	Ypel5	525.6475287429066	290.9973444799876	357.01362090873766	300.4182448047052	265.50259579891684	602.7771687563858	649.9621513203643	163.45865640245552
BRDN0007696265	Ypel5	385.782250627104	317.22809102466255	143.4501682206666	142.01589754404245	357.26616577550095	486.61026257207163	763.5851644400725	245.8747856810045
BRDN0007696264	Ypel5	159.07754159324807	303.293006922804	171.65666197192127	283.1214367704949	188.42119701858613	289.1265220587375	454.4920524788326	166.20586071174048
BRDN0007696263	Ypel5	468.7792288496682	518.05724425733	295.7652344774418	391.45407656370674	278.96125272881585	668.6050822608305	502.63739702108177	372.246183908113
BRDN0007696262	Ypel5	181.36376722708474	346.73768088742185	152.3150662567752	142.92625586163246	228.79716780828315	189.7392801010465	97.25359597534342	342.0269365059783
BRDN0007696261	Xrn1	305.09074402183325	280.3411036962134	169.23896250752802	314.9839778861454	172.5155115559782	520.1695910253179	281.1688121267354	98.8993551342588
BRDN0007696260	Xrn1	267.4347076060402	330.343464297	286.09443661986876	182.98202183559314	334.0193947147663	339.465514738607	333.16578423236456	215.65553827886987
BRDN0007696259	Xrn1	172.91037129700877	317.22809102466255	393.2791128746365	239.4242375261741	253.26745313537225	170.37812907032747	442.93716978869276	373.61978606275545
BRDN0007696258	Xrn1	239.000557659421	318.04780185418366	357.81952073020204	326.8186360148156	321.78425205122176	180.70407628671094	328.3512497781396	848.8861315690547
BRDN0007696257	Xrn1	624.782808286525	584.4538214485385	420.67970680442676	426.95805094971735	570.1576481211762	1206.8450809148196	941.7229392463946	651.087421300537
BRDN0007696256	Xrn1	125.26395787294413	368.05016245497023	141.83836857773775	115.61550633393199	102.77519837377424	576.9623007154271	482.41635231333714	120.87698960853852
BRDN0007696431	Xrcc5	431.891682972973	327.88433180843674	364.2667193019174	339.56365246107583	248.37339606995445	407.87491504714757	602.7797136689602	288.4564524749215
BRDN0007696255	Xrcc5	316.6181021083005	349.19681337598513	319.13632929990996	223.94814612714384	133.36305503263563	517.5881042212221	167.54579900702726	193.67790380459013
BRDN0007696254	Xrcc5	456.48338022410314	293.4564769685509	442.4390019839661	407.840526280327	349.92508017737424	223.29860855429283	476.6389109682672	385.9822054545378
BRDN0007696253	Xrcc5	104.51471331730308	128.69460023481142	145.06196786359544	95.58762334695164	91.76356997658415	156.17995164780018	92.43906152111849	87.91053789711893
BRDN0007696252	Xrcc5	174.4473523752044	291.8170553095087	137.00296964895125	258.54176219556444	389.0775367007168	419.491605665579	213.7653297675865	123.62419391782349
BRDN0007696251	Xrcc5	290.4894237789747	392.641487340603	520.6112846660147	229.41029603268393	493.0762493408455	573.0900705092834	441.0113560070028	273.34682877385416
BRDN0007696250	Xrcc5	374.2548925406368	326.24491014939457	510.9404868084417	290.40430331121496	159.0568546260792	138.1095440191291	413.08705617249825	383.23500114525285
BRDN0007696249	Xrcc3	58.405280971434074	24.591324885632755	41.90679071614979	34.593616068420594	52.61111345324158	33.55932845324632	45.25662386971426	1.3736021546424833
BRDN0007696248	Xrcc3	85.30244983985766	127.05517857576923	127.33217179137822	230.32065435027394	90.5400557102297	58.08345309215709	125.17789580984795	174.4474736395954
BRDN0007696247	Xrcc3	369.6439493060498	110.6609619853474	223.23425054564407	130.18123941537223	174.96254008868712	20.651894432766966	148.28766119012758	103.02016159818625
BRDN0007696246	Xrcc3	11.52735808646725	7.3773974656898265	12.894397143430705	49.159349149860844	35.4819137242792	5.1629736081917414	0.9629068908449843	15.109623701067315
BRDN0007696245	Xrcc3	182.9007483052804	80.331661293067	107.18467625476774	111.97407306357192	77.08139878033069	196.19299711128616	66.44057546830392	114.0089788353261
BRDN0007696244	Xrcc3	258.2128211368664	222.961345629737	140.2265689348089	152.0298390375326	88.09302717752078	6.453717010239677	124.21498891900298	109.88817237139867
BRDN0007696447	Xpnpep3	99.90377008271618	199.18973157362532	122.4967728625917	148.38840576717254	140.70414063076237	210.39117453381346	288.8720672534953	76.92172065997906
BRDN0007693591	Xkrx	522.5735665865154	752.4945415003623	401.3381110892807	534.3803324253391	819.7545584574851	480.15654556183193	749.1415610773978	2004.085543623383
BRDN0007693590	Xkrx	374.2548925406368	309.85069355897275	323.165828407232	242.15531247894415	707.1912459528752	1537.275391839091	259.0219536373008	365.3781731349005
BRDN0007693589	Xkrx	341.20979935943063	345.9179700579008	386.8319143029212	203.9202631401635	557.9225054576317	752.5034033939463	887.8001533590755	208.78752750565747
BRDN0007693588	Xkrx	369.6439493060498	484.4491002469653	633.4372596710334	248.52782070207425	353.5956229764376	667.3143388587825	536.3391382006562	535.7048403105684
BRDN0007693587	Xkrx	436.5026262075599	295.09589862759304	284.48263697693994	190.26488837631325	241.0323104718277	298.16172587307307	177.1748679154771	328.2909149595535
BRDN0007693586	Xkrx	650.142996076753	721.3455299785609	684.2089484232918	620.8643725963907	649.6860754342158	1032.5947216383483	827.1370192358415	887.3469918990442
BRDN0007693585	Wwp1	471.8531910060595	395.1006198291663	630.2136603851757	668.2030051110714	446.58270721937623	450.46944731472945	441.0113560070028	616.747367434475
BRDN0007693584	Wwp1	130.64339164662886	295.09589862759304	204.69855465196244	193.90632164667332	217.78553941109305	198.77448391538204	169.47161278871724	429.93747440309727
BRDN0007693583	Wwp1	282.03602784889875	213.1248156754839	368.29621840923954	186.6234551059532	260.608538733499	671.1865690649264	197.39591262322176	244.501183526362
BRDN0007693582	Wwp1	422.6697965037992	327.0646209789156	366.68441876631067	1017.7805990656375	276.5142241961069	632.4642670034883	329.3141566689846	553.5616683209207
BRDN0007693581	Wwp1	226.70470903385595	169.68014171086602	372.3257175165616	185.71309678836317	231.24419634099206	281.3820616464499	150.21347497181753	196.4251081138751
BRDN0007693580	Wwp1	563.3035651586997	509.86013596211916	431.1564044834642	447.8962922542877	559.1460197239861	339.465514738607	382.27403566545877	255.49000076350188
BRDN0007693579	Wipi2	230.54716172934502	488.54765439457077	128.94397143430706	172.96808034210298	68.5167989158495	95.51501175154722	324.4996222147597	157.96424778388558
BRDN0007693578	Wipi2	205.95546447821488	177.87725000607693	381.19061555267024	373.2469102119064	532.2287058641881	598.904938550242	525.7471624013614	471.14553904237175
BRDN0007693577	Wipi2	459.5573423804944	426.2496313509678	509.32868716551286	501.6074329920986	231.24419634099206	450.46944731472945	383.23694255630375	317.30209772241363
BRDN0007693576	Wipi2	165.99395644512842	153.28592512044418	113.63187482648308	156.5816306254827	61.17571331772277	10.325947216383483	55.84859966900909	101.64655944354377
BRDN0007693575	Wipi2	2082.6093609550835	672.9825910368164	419.06790716149794	517.0835243911289	538.3462771959604	418.20086226353106	492.04542122178697	874.9845725072619
BRDN0007693574	Wipi2	96.8298079263249	143.44939516619107	159.56816464995498	132.9123143681423	121.12791236909108	202.64671412152586	114.58592001055312	141.48102192817578
BRDN0007694767	Wdr36	89.14490253534674	100.0047212015732	95.90207875426587	141.1055392264524	33.0348851915703	76.15386072082819	85.6987132852036	56.31768834034181
BRDN0007694766	Wdr36	259.74980221506206	78.69223963402482	70.11328446740445	71.91830708961123	102.77519837377424	14.198177422527289	63.55185479576896	133.23940900032088
BRDN0007694765	Wdr36	409.6054573391363	57.379758066476434	152.3150662567752	153.85055567271263	17.129199728962377	264.60239741982673	144.43603362674764	190.93069949530516
BRDN0007694764	Wdr36	119.1160335601616	209.84597235739952	188.58055822267406	184.80273847077316	357.26616577550095	396.2582244287162	348.5722944858843	173.0738714849529
BRDN0007694763	Wdr36	154.46659835866117	140.9902626776278	66.88968518154678	78.29081531274134	74.63437024762177	33.55932845324632	130.95533715491786	37.087258175347046
BRDN0007694762	Wdr36	49.18339450226027	53.28120391887097	111.21417536208983	98.31869829972169	31.81137092521584	0.0	43.33081008802429	149.72263485603068
BRDN0007696243	Wdr26	92.218864691738	184.43493664224567	200.66905554464034	178.43023024764307	342.58399457924753	135.52805721503321	146.3618474084376	204.66672104173
BRDN0007696242	Wdr26	426.5122491992883	195.09117742601987	440.8272023410372	353.21902722492604	315.66668071944946	27.105611443006644	262.8735812006807	244.501183526362
BRDN0007696241	Wdr26	152.92961728046552	283.6199470142978	168.43306268606358	233.051729303044	468.6059640137564	649.2439312301115	321.6109015422247	270.5996244645692
BRDN0007696240	Wdr26	211.3348982518996	177.05753917655585	188.58055822267406	117.43622296911201	103.9987126401287	114.87616278226625	619.1491308133249	583.7809157230554
BRDN0007696239	Wdr26	292.02640485717035	283.6199470142978	443.2449018054305	163.86449716620282	160.28036889243364	98.09649855564308	292.7236948168752	311.8076891038437
BRDN0007696238	Wdr26	408.8369668000385	331.16317512652114	328.80712715748297	473.38632514680813	513.8759918688712	463.3768813352088	478.5647247499572	471.14553904237175
BRDN0007694761	Wdfy1	730.8345026820238	857.4175276790621	1104.0827554062541	623.5954475491607	743.8966739435089	764.1200940123778	805.9530676372518	1304.922046910359
BRDN0007694760	Wdfy1	491.83394502260273	437.7255829642631	427.9328051976065	420.5855427265872	464.93542121469306	498.226953190503	463.15821449643744	406.58623777417506
BRDN0007694759	Wdfy1	674.7346933278831	212.3051048459628	379.57881590974137	680.0376632397416	687.6150176912039	411.74714525329136	658.6283133379692	479.3871519702267
BRDN0007694758	Wdfy1	321.2290453428874	468.87459448606455	409.3971093039249	291.31466162880497	582.3927907847208	560.182636488804	240.72672271124605	557.6824747848482
BRDN0007694757	Wdfy1	243.6115008940079	225.42047811830025	268.36464054765156	213.02384631606367	184.75065421952277	494.3547229843592	164.6570783344923	616.747367434475
BRDN0007694756	Wdfy1	1039.767699399346	700.8527592405336	350.5664223370223	472.4759668292181	517.5465346679346	422.07309246967486	323.53671532391473	502.7383885991489
BRDN0007693573	Wasf3	293.563385935366	526.2543525525409	366.68441876631067	197.5477549170334	352.3721087100831	347.2099751508946	213.7653297675865	277.4676352377816
BRDN0007693572	Wasf3	138.328297037607	224.60076728877917	218.39885161685757	147.47804744958253	289.9728811260059	69.7001437105885	105.91975799294826	234.88596844386464
BRDN0007693571	Wasf3	196.73357800904108	171.3195633699082	191.80415750853174	130.18123941537223	105.22222690648316	206.51894432766966	102.06813042956833	3276.0411388223224
BRDN0007693570	Wasf3	418.0588532692123	215.58394816404717	186.1628587582808	327.72899433240565	289.9728811260059	219.426378348149	304.27857750701503	241.75397921707705
BRDN0007693569	Wasf3	305.09074402183325	296.7353202866353	305.43603233501483	383.2608517053966	537.1227629296059	303.3246994812648	418.86449751756817	193.67790380459013
BRDN0007693568	Wasf3	345.82074259401753	358.21363250071715	346.5369232297002	310.43218629819535	346.2545373783109	134.2373138129853	339.90613246827945	306.31328048527376
BRDN0007696237	Vps13d	140.63376865490045	177.87725000607693	166.82126304313473	109.24299811080188	187.19768275223169	7.744460412287612	237.83800203871112	70.05370988676664
BRDN0007696236	Vps13d	77.61754444887949	34.42785483988586	64.47198571715353	123.80873119224212	25.69379959344356	92.93352494745135	87.62452706689356	38.46086032998953
BRDN0007696235	Vps13d	69.1641485188035	56.56004723695534	235.32274786761036	140.1951809088624	133.36305503263563	29.68709824710251	142.51021984505766	167.57946286638295
BRDN0007696234	Vps13d	418.0588532692123	291.8170553095087	701.938744495509	413.3026761858671	501.6408492053267	231.04306896658042	657.6654064471243	740.3715613522985
BRDN0007696233	Vps13d	132.18037272482448	71.31484216833499	137.00296964895125	246.70710406689423	117.45736957002771	82.60757773106786	93.40196841196348	32.966451711419595
BRDN0007696232	Vps13d	92.218864691738	151.646503461402	190.1923578656029	250.3485373372543	97.88114130835643	184.57630649285477	128.0666164823829	148.34903270138818
BRDN0007693567	Vopp1	694.7154473444264	819.7108295210919	801.8703223570969	954.9658751519264	1316.5013505973939	1093.2596615346013	1092.8993211090572	701.9107010223089
BRDN0007693566	Vopp1	236.69508604212754	270.5045737419603	385.2201146599923	316.8046945213254	149.26874049524355	482.73803236592784	371.6820598661639	828.2820992494175
BRDN0007693565	Vopp1	156.0035794368568	595.1100622323127	230.48734893882386	294.04573658157506	274.067195663398	376.89707339799713	244.578350274626	315.92849556777117
BRDN0007693564	Vopp1	388.85621278349527	477.07170278127546	498.046089665011	396.9162264692468	413.5478220278059	722.8163051468438	836.7660881442913	465.6511304238018
