sgRNA	Gene	NoCAR_T_rep1	NoCAR_T_rep2	NoCAR_T_rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007692003	Lhx9	620.67316558657	584.113425452573	569.1159655192353	682.7429506571023	600.1984077531671	644.818087598882
BRDN0007692002	Lhx9	788.3147923044861	770.7888500817457	774.4670870983408	612.2721635249349	624.2939642688052	761.8710525451759
BRDN0007694095	Lgals3bp	790.3105259558898	878.1774008092806	820.426623832712	785.2459137584367	819.2489215316953	765.9781741222388
BRDN0007694094	Lgals3bp	679.547308302981	695.5165014409503	688.4151885318585	578.409577500387	613.3414385798787	599.6397502511896
BRDN0007694093	Lgals3bp	454.0294056943559	471.70671814898503	475.24116708307275	388.9621367684564	416.19597617920346	410.71215770629425
BRDN0007694092	Lgals3bp	370.2085923353979	310.1220764000774	354.96408158673955	337.71065521778917	372.3858734234978	277.23070645174863
BRDN0007694091	Lgals3bp	745.4065187993052	816.9558905814337	731.4411378150996	777.9242735369128	828.0109420828363	773.165636882099
BRDN0007694090	Lgals3bp	535.8544854019102	545.9754354745698	515.3335289151838	382.555701574623	393.195672232458	389.1497694267138
BRDN0007692001	Lgals1	990.881757921968	1039.7620425581883	953.4159216172756	1273.965398545156	1167.539238439555	1260.8863241583233
BRDN0007692000	Lgals1	577.7648920813891	613.2187335936806	665.9243514065279	716.6055366816503	567.3408306863879	637.6306248390218
BRDN0007691999	Lgals1	1054.7452347668884	1082.9181891122444	1124.5418562665302	1140.345464502345	1089.7763060481775	1095.57468068154
BRDN0007691998	Lgals1	561.7990228701591	540.9572788985168	514.3556664314738	497.87153506362415	506.0066868284	441.5155695342663
BRDN0007691997	Lgals1	669.5686400459622	765.7706935056927	688.4151885318585	712.0295115431978	703.1521492290753	623.2556993193016
BRDN0007691996	Lgals1	670.5665068716642	696.5201327561608	736.3304502336498	613.1873685526253	669.1993195934034	700.2642288892317
BRDN0007691995	Ldlrap1	717.4662476796525	713.5818651147412	657.1235890531376	579.3247825280774	573.9123460997437	593.4790678855952
BRDN0007691994	Ldlrap1	181.61176227774237	210.76257619422736	189.7053218397451	222.394821728788	191.6691995562121	190.98115333342682
BRDN0007691993	Ldlrap1	400.14459710645434	367.329061367082	378.43278119578014	365.16680604850376	328.5757706677922	311.1144594625179
BRDN0007691992	Ldlrap1	360.2299240783791	323.1692834978153	335.406831912539	401.7750071561232	457.8155737971238	415.8460596776229
BRDN0007691991	Ldlrap1	374.2000596382054	352.27459163892286	394.07858093514056	367.91242113157523	364.7191054412493	341.91787129049
BRDN0007691990	Ldlrap1	374.2000596382054	354.2818542693441	338.34041936366907	243.44453736566916	248.62233313862944	239.2398318639164
BRDN0007695601	Lcp1	542.8395531818234	585.1170567677835	519.2449788500239	471.3305892606001	499.4351714150441	463.07795781384675
BRDN0007695600	Lcp1	804.2806615157161	820.9704158422761	837.0502860557825	722.0967668477931	750.2480096914588	750.5764682082528
BRDN0007695599	Lcp1	661.5857054403472	620.2441528001548	628.7655770255469	586.6464227496012	589.2458820642407	569.8631188174833
BRDN0007695598	Lcp1	479.9739431626048	547.9826981049911	535.8686410730944	531.7341210881722	536.6737587573939	512.363416738602
BRDN0007695597	Lcp1	804.2806615157161	702.5419206474245	778.3785370331809	747.7225076231267	776.5340713448822	733.1212015057353
BRDN0007695596	Lcp1	255.45390737968157	251.91146011786222	241.53203347637648	306.5936842763127	334.0520335122554	315.2215810395808
BRDN0007696386	Lcn9	858.1654701036177	867.137456341964	813.5815864467419	836.4973953091038	776.5340713448822	829.6385585667144
BRDN0007694869	Lcn15	506.9163474565556	482.7466626163017	492.84269178985323	525.3276858943387	506.0066868284	445.6226911113293
BRDN0007694868	Lcn15	500.92914650234434	503.82292023572444	528.0457412034142	481.39784456519544	462.19658407269435	500.04205200741325
BRDN0007694867	Lcn15	956.954285848104	986.5695828520261	838.0281485394925	851.1406757521517	878.3925602518979	945.6647431187425
BRDN0007694866	Lcn15	577.7648920813891	542.9645415289381	574.0052779377854	611.3569584972444	577.1981038064216	571.9166796060148
BRDN0007694865	Lcn15	527.8715507962951	505.83018286614566	531.9571911382543	472.2457942882906	450.1488058148753	469.2386401794412
BRDN0007694864	Lcn15	620.67316558657	655.371248832526	687.4373260481485	653.4563897710067	618.817701424342	695.1303269179031
BRDN0007691989	Lce3f	418.1061999690882	385.3944250408729	471.32971714823265	362.4211909654323	353.7665797523229	373.74806351272775
BRDN0007691988	Lce3f	325.3045851788132	301.08939456318194	276.7350828899374	271.8158932240742	263.9558691031264	273.12358487468566
BRDN0007691987	Lce3f	320.31525105030386	318.1511269217622	309.0045448523683	399.9445971007422	372.3858734234978	417.89962046615443
BRDN0007691986	Lce3f	299.36004771056434	263.9550359003895	286.5137077270377	398.11418704536123	383.3383991124242	433.30132638014044
BRDN0007691985	Lce3f	685.5345092571923	620.2441528001548	651.2564141508775	434.72238815298067	463.291836641587	399.41757336937115
BRDN0007691984	Lce3f	272.41764341661354	298.0785006175501	299.22592001526806	217.81879659033558	230.00303946745453	209.46320043021007
BRDN0007691983	Lce3e	556.8096887416497	488.7684505075653	569.1159655192353	615.0177786080063	658.246793904477	630.4431620791617
BRDN0007691982	Lce3e	303.35151501337185	256.92961669391525	308.02668236865827	192.19305581500197	180.71667386728572	174.55266702517505
BRDN0007691981	Lce3e	579.760625732793	610.2078396480488	574.9831404214955	521.6668657835768	510.38769710397054	483.6135656991615
BRDN0007691980	Lce3e	232.5029703885383	239.86788433533494	246.42134589492662	168.39772509504937	203.71697781403117	176.60622781370654
BRDN0007691979	Lce3e	374.2000596382054	348.2600663780804	350.0747691681894	421.90951776531386	396.4814299391359	401.4711341579026
BRDN0007691978	Lce3e	1049.755900638379	1007.6458404714489	949.5044716824355	1122.0413639485353	1006.5371108123368	1048.3427825453161
BRDN0007691977	Lce1f	467.99954125418225	492.78297576840777	512.3999414640538	468.58497417752864	472.0538571927281	394.2836713980425
BRDN0007691976	Lce1f	320.31525105030386	312.1293390304986	311.9381323034984	304.7632742209317	322.0042552544364	328.5697261650354
BRDN0007691975	Lce1f	590.7371608155137	577.0880062460988	621.9205396395768	571.087937278863	573.9123460997437	603.7468718282526
BRDN0007691974	Lce1f	615.6838314580607	553.0008546810442	566.1823780681052	539.055761309696	512.5782022417558	590.398726702798
BRDN0007691973	Lce1f	928.0161479027495	933.377123145864	1032.6227827977877	982.0149947118911	957.2507452121679	984.6823981008405
BRDN0007691972	Lce1f	806.27639516712	848.0684613529625	778.3785370331809	975.6085595180576	1027.3469096212968	1020.6197119001413
BRDN0007691971	Lce1c	524.8779503191895	544.9718041593593	555.4258907472949	560.1054769465771	565.1503255486026	569.8631188174833
BRDN0007691970	Lce1c	133.71415464405206	163.59190437932884	162.32517229586435	201.34510609190684	211.38374579627964	192.00793372769257
BRDN0007691969	Lce1c	504.92061380515185	500.8120262900926	513.3778039477638	439.2984132914331	470.95860462383547	425.08708322601456
BRDN0007691968	Lce1c	337.2789870872358	358.2963795301865	366.6984313912599	391.70775185152786	345.0045592011818	367.5873811471334
BRDN0007691967	Lce1c	760.3745211848334	750.7162237775336	733.3968627825197	648.8803646325543	681.2470978512225	745.4425662369241
BRDN0007691966	Lce1c	339.2747207386396	303.09665719360316	357.8976690378696	366.08201107619425	340.62354892561126	376.82840469552497
BRDN0007695007	Lbhd2	444.0507374373371	476.72487472503803	447.861017539192	435.63759318067116	468.76809948605023	438.4352283514691
BRDN0007695006	Lbhd2	690.5238433857018	661.3930367237897	671.7915263087881	653.4563897710067	726.1524531758207	637.6306248390218
BRDN0007695005	Lbhd2	492.94621189672927	511.8519707574093	511.4220789803437	536.3101462266246	566.2455781174953	567.8095580289518
BRDN0007695004	Lbhd2	405.1339312349637	382.38353109524104	420.4808679953113	311.1697094147651	312.1469821344026	341.91787129049
BRDN0007695003	Lbhd2	619.6752987608681	615.2259962241018	612.1419148024764	555.5294518081248	578.2933563753143	649.9519895702107
BRDN0007695002	Lbhd2	332.28965295872644	382.38353109524104	415.59155557676115	398.11418704536123	357.05233745900085	361.42669878153896
BRDN0007695595	Lamtor3	264.4347088109985	248.9005661722304	228.81982118814614	276.39191836252667	256.2891011208779	263.8825613262941
BRDN0007695594	Lamtor3	288.38351262784363	261.9477732699683	240.55417099266646	276.39191836252667	324.1947603922216	370.66772232993054
BRDN0007695593	Lamtor3	129.72268734124455	124.4502830861152	105.60914824068284	135.45034409819186	148.95434936939913	155.04383953412608
BRDN0007695592	Lamtor3	270.42190976520976	262.95140458517886	296.29233256413795	311.1697094147651	280.384657636516	330.6232869535669
BRDN0007695591	Lamtor3	173.62882767212733	181.65726805311976	171.1259346492546	264.49425300255035	257.38435368977053	229.9988083155248
BRDN0007695590	Lamtor3	181.61176227774237	184.6681619987516	191.66104680716515	146.4328044304777	116.09677230261991	110.89228258069944
BRDN0007695589	Lamtor2	130.7205541669464	167.60642964017129	201.43967164426542	159.2456748181445	146.76384423161386	182.76691017930094
BRDN0007695588	Lamtor2	112.75895130431256	110.39944467316671	106.58701072439287	146.4328044304777	127.04929799154631	131.42789046601416
BRDN0007695587	Lamtor2	371.20645916109976	356.2891168997653	408.746518190791	288.289583722503	302.28970901436884	357.319577204476
BRDN0007695586	Lamtor2	233.5008372142402	226.82067723759707	236.64272105782635	219.64920664571656	247.5270805697368	233.07914949832198
BRDN0007695585	Lamtor2	355.2405899498697	303.09665719360316	288.46943269445774	377.0644714084801	316.52799240997314	300.8466555198605
BRDN0007695584	Lamtor2	80.82721288185238	100.36313152106064	78.22899869680211	103.41816812902488	120.47778257819047	92.41023548391621
BRDN0007695583	Lamtor1	220.52856848011572	192.69721252043644	230.7755461555662	134.53513907050137	185.09768414285628	147.85637677426593
BRDN0007695582	Lamtor1	86.81441383606366	93.3377123145864	88.00762353390236	153.75444465200158	142.3828339560433	118.0797453405596
BRDN0007695581	Lamtor1	341.27045439004337	356.2891168997653	376.4770562283601	496.9563300359337	499.4351714150441	471.29220096797263
BRDN0007695580	Lamtor1	309.33871596758314	284.0276622046016	281.6243953084876	280.96794350097906	317.6232449788658	263.8825613262941
BRDN0007695579	Lamtor1	168.6394935436179	183.664530683541	200.4618091605554	169.31293012273983	151.14485450718442	195.08827491048976
BRDN0007695578	Lamtor1	212.54563387450068	179.65000542269854	199.48394667684536	218.73400161802607	191.6691995562121	173.52588663090933
BRDN0007691965	Lamb1	699.5046448170186	751.7198550927442	773.4892246146308	690.0645908786262	788.5818496027013	793.7012447674136
BRDN0007691964	Lamb1	549.8246209617365	535.9391223224638	499.68772917582345	535.3949411989341	561.8645678419247	534.9525854124482
BRDN0007691963	Lamb1	585.7478266870042	584.113425452573	618.9869521884466	606.7809333587919	618.817701424342	621.2021385307701
BRDN0007691962	Lamb1	649.6113035319246	542.9645415289381	616.0533647373165	682.7429506571023	727.2477057447134	735.1747622942668
BRDN0007691961	Lamb1	728.4427827623732	715.5891277451624	705.038850754929	647.9651596048639	687.8186132645783	661.2465739071338
BRDN0007691960	Lamb1	658.5921049632416	691.5019761801078	670.813663825078	787.9915288415082	819.2489215316953	768.0317349107703
BRDN0007694089	Krtap1-4	327.300318830217	291.0530814110759	296.29233256413795	302.0176591378603	261.7653639653411	265.93612211482554
BRDN0007694088	Krtap1-4	758.3787875334297	784.8396884946942	840.9617359906226	1159.5647700838454	1086.4905483414996	942.5844019359453
BRDN0007694087	Krtap1-4	507.9142142822575	508.84107681177744	511.4220789803437	515.2604305897434	446.8630481081974	549.3275109321686
BRDN0007694086	Krtap1-4	493.94407872243113	563.0371678331502	614.0976397698965	620.5090087741493	525.7212330684675	588.3451659142665
BRDN0007694085	Krtap1-4	551.8203546131402	587.1243193982048	585.7396277423057	395.36857196228976	347.1950643389671	367.5873811471334
BRDN0007694084	Krtap1-4	768.3574557904485	662.3966680390002	652.2342766345876	540.886171365077	580.4838615130996	585.2648247314693
BRDN0007691959	Krt23	868.1441383606366	837.0285168856458	871.2754729856334	918.8658478012476	889.3450859408242	1004.1912255918894
BRDN0007691958	Krt23	223.52216895722137	180.65363673790915	152.5465474587641	169.31293012273983	194.95495726289005	163.25808268825196
BRDN0007691957	Krt23	378.19152694101297	338.22375322597435	367.6762938749699	330.3890149962653	354.86183232121556	419.9531812546859
BRDN0007691956	Krt23	439.0614033088277	445.61230395350924	402.87934328853083	455.77210378986183	488.4826457261177	445.6226911113293
BRDN0007691955	Krt23	700.5025116427205	726.6290722124791	696.2380884015387	945.4067936042717	898.1071064919654	854.281288029092
BRDN0007691954	Krt23	408.12753171206936	345.24917243244863	318.78316968946854	291.9504038332649	351.5760746145377	261.82900053776257
BRDN0007691953	Krt10	623.6667660636757	577.0880062460988	577.9167278726255	530.8189160604817	613.3414385798787	593.4790678855952
BRDN0007691952	Krt10	993.8753583990735	997.6095273193428	1019.9105705095574	890.4944919428425	882.7735705274683	930.2630372047565
BRDN0007691951	Krt10	323.3088515274095	331.1983340195001	332.4732444614089	308.42409433169365	381.147893974639	335.75718892489556
BRDN0007691950	Krt10	555.8118219159478	608.2005770176276	555.4258907472949	562.8510920296486	598.0079026153818	592.4522874913295
BRDN0007691949	Krt10	511.905681585065	498.8047636596714	556.403753231005	638.813109327959	639.6275002333022	592.4522874913295
BRDN0007691948	Krt10	542.8395531818234	546.9790667897805	555.4258907472949	623.2546238572207	665.9135618867256	569.8631188174833
BRDN0007696350	Krt1	419.10406679479007	465.68493025772136	437.10453021838174	525.3276858943387	515.8639599484337	564.7292168461546
