sgRNA	Gene	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3	amCD19_1to10rep1	amCD19_1to10rep2	amCD19_1to10rep3
BRDN0007695072	Nsmce1	281.83413158793184	251.18883827837948	198.02879210984906	263.7518462115467	268.2769925270871	232.92108712702472
BRDN0007695071	Nsmce1	155.99675180143828	149.35552546282022	152.84746575468932	158.98630451079296	168.22286826493573	147.3792719432059
BRDN0007695070	Nsmce1	449.2706451881422	403.4538869645014	383.56062161082417	287.6457416871572	347.440695239998	346.28975785256773
BRDN0007695069	Nsmce1	72.79848417400453	84.37617347574908	102.85961531919345	99.2515658217667	96.75563664911337	99.97055509434246
BRDN0007695068	Nsmce1	257.9146296450446	237.61106323630491	260.5136051542189	239.8579507359362	179.21782697506225	199.94111018868492
BRDN0007692313	Nrde2	293.27389338670395	275.43486513922693	272.0492629470257	305.1066653039495	308.9583397545552	234.98233568567093
BRDN0007692312	Nrde2	215.27551748598484	254.09836150168115	266.2814340506223	226.99200701829977	224.297157686581	228.79859000973224
BRDN0007692311	Nrde2	212.15558244995606	193.96821488677952	203.79662100625245	259.15686631239083	281.4709429792389	266.9316883446876
BRDN0007692310	Nrde2	379.5920960501665	338.47453497743027	388.3671456911603	418.1431708231838	418.9079268558204	439.04594299164836
BRDN0007692309	Nrde2	452.390580224171	462.61419250496914	471.039359872942	537.6126482012363	549.7479355063259	551.3839894378682
BRDN0007692308	Nrde2	232.9551493568145	222.09360604536255	222.0614125115298	307.863653243443	288.0679182053148	276.20730685859564
BRDN0007692307	Nr1h5	602.1474619535518	532.4427498642098	525.833734388774	555.9925677978598	577.2353322816423	579.2108449795924
BRDN0007692306	Nr1h5	334.87302720042084	293.86184555347097	315.30797967005094	343.7044964568588	391.4205300805041	337.0141393386596
BRDN0007692305	Nr1h5	230.87519266612867	277.3745472880947	319.15319893431985	328.0815647997288	345.2417034979727	326.70789654542847
BRDN0007692304	Nr1h5	321.35330871096284	285.1332758835659	348.95364823240396	390.57329142824864	399.1170011775926	380.3003590702306
BRDN0007692303	Nr1h5	400.39166295702495	374.3586547314845	406.63193719643766	343.7044964568588	270.47598426911236	335.9835150593365
BRDN0007692302	Nr1h5	662.4662059834412	666.2808181360876	680.6038097755978	735.1967838649385	748.7566881596159	652.3851688115338
BRDN0007695733	Nprl3	1597.406738446728	1533.318738679992	1602.4951283840699	1883.0227626740739	1997.7839976299886	1791.2249974635795
BRDN0007695732	Nprl3	1001.4991465652338	1126.955328492189	1092.0422710523717	1340.8151345736817	1412.8521942512577	1399.5877713207944
BRDN0007695731	Nprl3	1494.4488822577787	1417.9076508223582	1442.91852891691	2176.182480240218	2140.718460861633	2092.16728702593
BRDN0007695730	Nprl3	1163.7357684387296	1234.6076877543517	1264.1158331284055	1546.6702340558645	1571.1795996770795	1522.2320605602456
BRDN0007695729	Nprl3	1344.692000528398	1473.1885920650905	1406.3889459063553	1752.5253335380473	1853.750038527331	1838.6337143124429
BRDN0007695728	Nprl3	1100.2970893728113	1076.5235926216262	1049.7448591454136	1303.1362994006035	1322.6935328282202	1283.127227757282
BRDN0007695727	Nprl2	1112.7768295169265	988.2680548481416	1067.0483458346237	1226.8596330746163	1225.937896179107	1284.1578520366052
BRDN0007695726	Nprl2	552.2285013770916	475.22212647260983	532.5628681012446	572.5344954348209	568.439365313541	549.322740879222
BRDN0007695725	Nprl2	1439.3300299546038	1501.3139832236734	1636.1407969464228	2575.9457314667784	2441.9803295191	2466.283900420222
BRDN0007695724	Nprl2	723.8249283586737	745.8077862396672	731.5529650271609	648.8111617608083	660.7970184786038	642.0789260183026
BRDN0007695723	Nprl2	1195.9750971443602	1135.683898162094	1209.3214586125735	1619.270916462527	1533.7967400626494	1584.0695173196327
BRDN0007695722	Nprl2	1035.8184319615502	1043.5489960908737	1172.7918756020188	1449.2566601937601	1435.9416075425233	1535.630176191446
BRDN0007696430	Nostrin	272.47432647984556	241.4904275340405	264.3588244184878	363.9224080131446	340.8437200139221	313.30978091422793
BRDN0007695721	Nosip	363.99242087002267	331.685647456393	366.25713492161407	317.0536130417548	423.305910339871	414.3109602878935
BRDN0007695720	Nosip	339.03294058179256	322.9570777864879	331.65016154319386	419.062166803015	431.0023814369595	433.89282159503273
BRDN0007695719	Nosip	357.7525507979651	401.5142048156336	362.41191565734516	557.8305597575221	513.4645717629085	436.9846944330021
BRDN0007695718	Nosip	509.5893892180317	485.89037829138266	493.14937064248824	535.774656241574	431.0023814369595	558.5983593931301
BRDN0007695717	Nosip	569.9081332479212	592.5728964791114	567.1698414796648	544.9646160398858	532.1560015701235	566.843353627715
BRDN0007695716	Nosip	179.91625374432547	194.93805596121342	188.4157439491768	208.6120874216763	215.50119071847976	210.2473529819161
BRDN0007692301	Nos3	436.79090504402717	453.88562283506405	453.7358731837319	431.9281105206514	413.41044750075713	398.85159609804674
BRDN0007692300	Nos3	687.4256862716713	689.5570039225012	700.7912109130095	667.1910813574317	710.2743326741731	661.6607873254419
BRDN0007692299	Nos3	616.7071587883527	657.5522484661825	705.5977349933457	681.8950170347305	660.7970184786038	695.6713885431047
BRDN0007692298	Nos3	882.9416151961407	911.6506099678637	841.141714058825	711.302888389328	717.9708037712617	786.3663251235391
BRDN0007692297	Nos3	1343.6520221830551	1402.390193631416	1324.678036540641	1455.6896320525784	1234.733863147208	1420.2002569072567
BRDN0007692296	Nos3	466.95027705897195	471.3427621748742	479.69110321754704	387.81630348875507	389.22153833847875	421.52533024315534
BRDN0007694173	Noc3l	408.7114897197683	446.1268942395929	452.77456836766464	627.6742542246913	561.8423900874651	569.9352264656843
BRDN0007694172	Noc3l	181.99621043501133	197.8475791845151	201.874011374118	199.4221276233646	213.30219897645446	205.09423158530052
BRDN0007694171	Noc3l	88.39815935414836	82.4364913268813	81.71090936571443	144.2823688334942	159.42690129683453	137.07302914997473
BRDN0007694170	Noc3l	176.79631870829672	198.817420258949	133.62136943334477	178.2852200872476	188.01379394316348	160.77738757440645
BRDN0007694169	Noc3l	228.7952359754428	199.7872613333829	240.32620401680714	215.9640552603257	207.8047196213912	215.4004743785317
BRDN0007694168	Noc3l	88.39815935414836	106.68251818772873	84.59482381391611	105.68453768058492	102.25311600417663	107.18492504960429
BRDN0007695715	Noc2l	192.39599388844056	241.4904275340405	181.6866102367062	225.15401505863744	208.90421549240386	187.5736188368075
BRDN0007695714	Noc2l	284.9540666239606	256.03804365054896	307.61754114151313	248.12891455441675	226.4961494286063	232.92108712702472
BRDN0007695713	Noc2l	321.35330871096284	322.9570777864879	342.22451451993334	287.6457416871572	273.7744718821503	349.38163069053707
BRDN0007695712	Noc2l	88.39815935414836	87.28569669905077	95.16917679065563	72.60068240666268	65.96975226075911	81.41931806652633
BRDN0007695711	Noc2l	821.5828928209083	857.3395097995655	831.5286658981527	884.9931285774198	956.5614077810071	957.4499554911768
BRDN0007695710	Noc2l	186.15612381638303	184.26980414244053	205.7192306383869	120.38847335788368	125.34252929544232	140.16490198794406
BRDN0007696456	Nlrp6	748.7844086469038	792.3601578124943	758.4694998770433	882.2361406379263	869.7012339710077	790.4888222408316
BRDN0007692295	Nlrp6	407.6715113744254	398.6046815923319	411.4384612767738	493.50084116934	485.97717498759215	509.1283939856204
BRDN0007692294	Nlrp6	672.8659894368704	617.7887644143927	659.4551038221188	673.62405321625	733.3637459654389	695.6713885431047
BRDN0007692293	Nlrp6	1211.574772324504	1153.1410375019043	1169.907961153817	1197.4517617200188	1371.071351152777	1298.586591947129
BRDN0007692292	Nlrp6	671.8260110915276	667.2506592105215	602.7381196741522	496.2578291088335	545.3499520222754	577.1495964209462
BRDN0007692291	Nlrp6	559.508349794492	516.9252926732674	543.1372210779841	651.5681497003018	717.9708037712617	669.9057815600269
BRDN0007692290	Nlrp6	451.3506018788281	481.0411729192132	497.9558947228244	408.9532110248721	441.99734014708605	433.89282159503273
BRDN0007692289	Nlrp3	455.5105152601998	420.9110263043115	516.2206862281017	386.8973075089239	395.8185135645547	405.03534177398546
BRDN0007692288	Nlrp3	417.03131648251167	467.4633978771386	396.05758421969813	525.6657004634311	491.4746543426554	510.1590182649435
BRDN0007692287	Nlrp3	429.5110566266267	429.6395959742166	515.2593814120345	533.9366642819116	560.7428942164524	620.4358161525172
BRDN0007692286	Nlrp3	510.6293675633747	435.45864242082	493.14937064248824	617.5652984465484	570.6383570555663	550.3533651585451
BRDN0007692285	Nlrp3	325.51322209233456	349.1427867962031	371.0636590019502	425.4951386618332	374.9280920153143	419.4640816845091
BRDN0007692284	Nlrp3	269.3543914438168	260.88724902271844	280.70100629163073	254.561886413235	314.45581910961846	306.0954109589661
BRDN0007692283	Nlrc3	580.3079167013505	591.6030554046775	564.2859270314632	608.3753386482366	635.5086134453128	654.44641737018
BRDN0007692282	Nlrc3	557.4283931038061	575.1157571393012	525.833734388774	669.0290733170941	636.6081093163255	597.7620820074086
BRDN0007692281	Nlrc3	186.15612381638303	146.44600223951852	154.77007538682378	112.11750953940313	129.74051277949292	117.49116784283547
BRDN0007692280	Nlrc3	697.8254697251006	716.7125540066503	786.3473395429929	843.638309485017	872.9997215840456	939.9293427426837
BRDN0007692279	Nlrc3	992.1393414571475	920.3791796377687	923.8139282406066	947.4848552059395	1014.8346889446777	925.5006028321601
BRDN0007692278	Nlrc3	437.8308833893701	447.0967353140268	422.01281425351334	546.8026079995481	536.5539850541742	513.2508911029129
BRDN0007692277	Nktr	642.7066174219257	731.2601701231588	705.5977349933457	692.0039728128734	676.1899606727809	670.93640583935
BRDN0007692276	Nktr	514.7892809447463	485.89037829138266	473.92327432114365	426.41413464166436	425.50490208189626	453.474682902172
BRDN0007692275	Nktr	583.4278517373792	626.5173340842978	661.3777134542532	778.3895949170037	767.448117966831	746.1719782299375
BRDN0007692274	Nktr	503.34951914597417	539.231637385247	535.4467825494463	568.8585115154962	462.88776169632644	487.4852841198349
BRDN0007692273	Nktr	533.5088911609189	545.0506838318504	584.4733281688749	727.8448160262892	697.0803822220213	687.4263943085198
BRDN0007692272	Nktr	552.2285013770916	586.753850032508	494.1106754585555	428.2521266013267	447.4948195021493	436.9846944330021
BRDN0007696358	Nipsnap3a	941.1804025353443	980.5093262526705	1043.0157254329429	932.7809195286408	982.9493086853108	966.7255740050848
BRDN0007694167	Nid1	245.43488950092956	265.7364543948879	273.9718725791601	302.349677364456	237.4911081387328	284.4523010931806
BRDN0007694166	Nid1	860.0620915985965	811.7569793011722	776.7342913823206	771.0376270783543	763.0501344827804	757.5088453024919
BRDN0007694165	Nid1	332.793070509735	344.2935814240336	353.7601723127401	402.52023916605384	395.8185135645547	354.53475208715264
BRDN0007694164	Nid1	904.781160448342	892.2537884791858	802.6895214161358	1077.982284341966	1047.8195650750572	1126.4723373001682
BRDN0007694163	Nid1	647.9065091486403	615.849082265525	664.2616279024548	819.7444140094065	726.7667707393629	779.1519551682774
BRDN0007694162	Nid1	620.8670721697243	731.2601701231588	681.5651145916651	714.0598763288216	720.169795513287	629.7114346664252
BRDN0007692271	Nhsl2	214.23553914064192	194.93805596121342	219.1774980633281	138.76839295450716	163.82488478088513	166.96113325034514
BRDN0007692270	Nhsl2	891.261441958884	980.5093262526705	881.5165163336485	967.7027667622253	1002.7402343635385	988.3686838708703
BRDN0007692269	Nhsl2	486.70986562048745	475.22212647260983	467.1941406086731	470.5259416735607	405.71397640366854	451.41343434352575
BRDN0007692268	Nhsl2	395.19177123031034	433.5189602719522	384.5219264268914	348.2994763560146	358.4356539501245	381.3309833495537
BRDN0007692267	Nhsl2	489.8298006565162	454.8554639094979	426.81933833384943	360.2464240938199	362.8336374341751	421.52533024315534
BRDN0007692266	Nhsl2	543.9086746143481	552.8094124273216	543.1372210779841	589.9954190516132	516.7630593759463	516.3427639408822
BRDN0007695709	Nhlrc2	384.7919877768811	321.0173956376201	393.17366977149646	356.5704401744952	425.50490208189626	359.68787348376827
BRDN0007695708	Nhlrc2	433.67097000799845	476.1919675470437	481.61371284968146	516.4757406651194	538.7529767961994	496.76090263374294
BRDN0007695707	Nhlrc2	140.39707662129445	148.38568438838632	137.46658869761367	166.33827234944235	191.31228155620144	171.08363036763762
BRDN0007695706	Nhlrc2	194.4759505791264	227.91265249196593	217.25488843119365	219.6400391796504	241.8890916227834	227.76796573040912
BRDN0007695705	Nhlrc2	452.390580224171	486.8602193658166	489.30415137821933	481.55389343153473	509.0665882788578	519.4346367788515
BRDN0007695704	Nhlrc2	314.0734602935624	329.7459653075252	313.3853700379165	239.8579507359362	295.76438930240334	262.80919122739516
BRDN0007692265	Nfib	452.390580224171	430.60943704865053	444.1228250230596	454.90301001643076	394.719017693542	443.16844010894084
BRDN0007692264	Nfib	847.5823514544813	871.887125916074	929.58175713701	919.9149758110044	914.7805646825263	977.0318167983161
BRDN0007692263	Nfib	886.0615502321695	942.6855243497484	889.2069548621864	939.2138913874591	818.0249280334131	909.0106143629903
BRDN0007692262	Nfib	271.4343481345026	305.49993844667773	342.22451451993334	339.10951655770293	348.54019111101064	351.4428792491833
BRDN0007692261	Nfib	363.99242087002267	391.8157940712946	341.2632097038661	324.40558088040416	380.42557137037755	342.16726073527525
BRDN0007692260	Nfib	601.1074836082089	666.2808181360876	615.2350822830263	680.9760210548993	601.4242414439206	592.6089606107929
BRDN0007692259	Nelfe	320.31333036561995	338.47453497743027	321.0758085664543	348.2994763560146	337.5452324008841	277.2379311379188
BRDN0007692258	Nelfe	90.47811604483421	92.13490207122027	86.51743344605056	64.32971858818212	47.27832245354403	87.60306374246504
BRDN0007692257	Nelfe	297.43380676807567	282.2237526602642	350.8762578645384	308.7826492232742	302.36136452847927	287.54417393115
BRDN0007692256	Nelfe	271.4343481345026	311.31898489328114	292.23666408443745	335.4335326383782	336.44573652987145	308.15665951761235
BRDN0007692255	Nelfe	315.11343863890534	289.98248125573537	279.7397014755635	317.9726090215859	249.58556271987197	260.7479426687489
BRDN0007692254	Nelfe	435.7509266986843	463.584033579403	447.9680442873285	397.0062632870668	422.2064144688583	409.1578388912779
BRDN0007694161	Necap1	824.702827856937	739.9887397930638	726.7464409468248	930.0239315891473	976.3523334592348	972.9093196810236
BRDN0007694160	Necap1	946.3802942620589	938.8061600520128	940.1561101137495	972.2977466613812	976.3523334592348	977.0318167983161
BRDN0007694159	Necap1	581.3478950466933	593.5427375535453	625.8094352597658	632.2692341238471	543.15096028025	558.5983593931301
BRDN0007694158	Necap1	380.6320743955094	352.05231001950483	395.09627940363094	415.3861828836903	379.3260754993649	372.05536483564566
BRDN0007694157	Necap1	567.8281765572353	664.3411359872198	644.0742267650431	649.7301577406395	609.1207125410092	604.9764519626704
BRDN0007694156	Necap1	300.55374180410445	335.56501175412853	301.84971224510974	290.40272962665074	253.9835462039226	286.51354965182685
BRDN0007692253	Ndufs7	491.90975734720206	482.0110139936471	473.92327432114365	448.4700381576125	403.51498466164327	424.61720308112467
BRDN0007692252	Ndufs7	347.3527673445359	329.7459653075252	396.05758421969813	317.9726090215859	317.7543067226564	345.2591335732446
BRDN0007692251	Ndufs7	199.675842305841	192.99837381234562	207.64184027052136	204.01710752252046	231.99362878366955	234.98233568567093
BRDN0007692250	Ndufs7	281.83413158793184	290.95232233016924	281.662311107698	275.69879394935197	284.7694305922768	360.71849776309136
BRDN0007692249	Ndufs7	290.1539583506752	276.4047062136608	291.2753592683702	274.7797979695208	253.9835462039226	262.80919122739516
BRDN0007692248	Ndufs7	252.71473791833003	252.15867935281335	232.6357654882693	227.91100299813095	216.60068658949243	195.81861307139246
BRDN0007695703	Ndufs2	136.23716323992278	125.10949860197279	96.13048160672285	93.73758994277966	117.64605819835376	76.26619666991074
