sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	ahEGFRv3_1to10rep1	ahEGFRv3_1to10rep2	ahEGFRv3_1to10rep3
BRDN0007693656	Zfp983	1026.587403548476	1088.5945308396683	1076.8901462098008	1128.2218080020846	1195.6467323823588	1169.799212983307
BRDN0007693655	Zfp983	744.8667781814083	743.8215321204759	736.4028205699373	540.1250860356437	511.002545375033	510.66548628141567
BRDN0007693654	Zfp983	985.0639553651214	994.8458800251474	998.2349345503594	824.4014471070351	881.4380475239243	900.5985572758512
BRDN0007693653	Zfp983	973.565154329731	877.0432990674269	1015.1273290007092	849.2756287007818	850.0171790380808	874.4942512678556
BRDN0007693652	Zfp983	1267.4234030119333	1257.588809281634	1332.3876122713416	1684.337439347994	1814.1417225773826	1670.675584511724
BRDN0007693651	Zfp973	472.72848701049924	521.1684864359885	545.8354956769284	394.43345098655556	403.51010055504224	419.30041525343074
BRDN0007693650	Zfp973	436.95443934483984	450.8569983250978	448.704227587417	323.3643607187077	276.1728966913609	296.93648084095094
BRDN0007693649	Zfp973	468.8955533320358	427.41983562146754	461.9014107517528	230.9745433705055	309.2474950975119	313.25167209594827
BRDN0007693648	Zfp973	989.5357113233289	1085.5106936418222	1198.8321186482635	1277.466897564565	1165.8795938168228	1344.371759411778
BRDN0007693647	Zfp973	1353.0255884976182	1297.678692853633	1295.963386737775	1762.5134386426266	1721.5328470401598	1624.9930489977316
BRDN0007693646	Zfp973	719.3138869916515	703.7316485484769	658.2754962370693	868.81962852444	836.7873396756204	890.8094425228529
BRDN0007693645	Zfp968	1172.8777056098334	1099.6963447519142	1175.077188952459	1192.1839892431476	1202.261652063589	1173.0622512343064
BRDN0007693644	Zfp968	562.8024284543917	550.1565560957417	573.8135239853203	454.84217771422624	438.2384288815008	419.30041525343074
BRDN0007693643	Zfp968	1002.3121569182072	848.6719968472429	934.8884553615476	931.0050825088068	891.3604270457696	900.5985572758512
BRDN0007693642	Zfp968	660.5422372552111	592.7135094260177	582.2597212104952	518.8043589552893	520.9249248968783	484.56118027341995
BRDN0007693641	Zfp968	778.085536728092	673.5100440095852	685.7256372188879	444.18181417404907	436.5846989611932	438.8786447594275
BRDN0007693640	Zfp968	939.7075735033033	804.8815086378285	918.5239482377713	584.5432674530485	636.6860193184068	681.9749944588874
BRDN0007693639	Zfp967	811.9431175545196	835.7198806162893	844.6197225174908	833.2850833905161	735.9098145368598	840.2323496323612
BRDN0007693638	Zfp967	372.43338909070417	287.41362683925524	373.2163398874162	195.43999823658157	173.64164163229276	199.04533331096712
BRDN0007693637	Zfp967	740.3950222232008	667.342369613893	748.5442290811262	748.0021750690986	764.0232231820881	644.4500545723936
BRDN0007693636	Zfp967	509.78017923564653	536.587672425219	532.6383125125926	200.7701800066702	261.28932740859295	249.62242620145878
BRDN0007693635	Zfp967	854.1053880176182	825.8516015831818	810.8349336167912	668.0494485177697	797.0978215882392	774.971584612372
BRDN0007693634	Zfp967	726.9797543485786	691.3962997570925	640.3273271335727	412.20072355351755	501.0801658531877	450.2992786379256
BRDN0007693633	Zfp966	1001.0345123587193	1056.522623982069	1156.601132522389	1204.621080040021	1117.921426127904	1063.7504698258242
BRDN0007693632	Zfp966	1068.1108517318307	1094.1454377957914	1030.9639487979123	1197.5141710132364	1193.9930024620512	1222.0078249992982
BRDN0007693631	Zfp966	588.9941419238924	608.7494628548174	596.5126790279778	421.0843598369985	411.77875015658	398.09066662193425
BRDN0007693630	Zfp966	875.8253455289115	847.4384619681044	798.6935251056022	1032.27853614049	1079.8856379608303	1138.8003495988119
BRDN0007693629	Zfp966	765.9479134129576	670.4262068117391	663.0264821762303	453.06545045753006	339.0146336630478	368.7233223629391
BRDN0007693628	Zfp966	573.0235849302944	637.1207650750014	678.3352146468598	366.00581487941645	429.96977927996306	391.56459011993536
BRDN0007693627	Zfp965	1045.7520719407937	1097.2292749936373	1038.8822586965136	1096.2407173815532	1122.8826158888266	1114.327562716316
BRDN0007693626	Zfp965	768.5032025319333	806.7318109565362	801.8608490650428	698.2538118816051	598.6502311513332	693.3956283373855
BRDN0007693625	Zfp965	921.8205496704736	943.6541825409023	971.3126808951143	1106.9010809217302	1023.6588206703735	1102.9069288378178
BRDN0007693624	Zfp965	684.1786616057361	701.8813462297692	643.4946510930133	648.5054486941116	773.9456027039334	786.3922184908702
BRDN0007693623	Zfp965	1178.6271061275286	1095.3789726749299	1062.6371883923182	1410.7214418167798	1526.3927164438687	1388.4227758002708
BRDN0007693622	Zfp965	757.0044014965428	649.4561138663857	699.9785950363705	486.82326833475776	441.5458887221159	419.30041525343074
BRDN0007696444	Zfp948	774.2526030496285	869.6420897925963	759.1019756125949	607.6407217900991	649.9158586808672	608.5566338113995
BRDN0007693621	Zfp936	810.0266507152879	829.5522062205971	840.3966239049033	728.4581752454404	874.823127842694	841.8638687578609
BRDN0007693620	Zfp936	732.0903325865299	667.9591370534622	700.5064823629439	811.9643563101616	725.9874350150145	655.8706884508916
BRDN0007693619	Zfp936	1377.9396574076309	1276.0918324687104	1327.1087390056073	1332.5454425221471	1245.2586299915852	1274.2164370152896
BRDN0007693618	Zfp936	1114.7448781531368	1085.5106936418222	1184.0512735042073	1456.9163504908809	1465.2047093924893	1562.9953222287418
BRDN0007693617	Zfp936	792.7784491622022	770.9592994615215	756.4625389797277	740.8952660423138	754.1008436602428	680.3434753333877
BRDN0007693616	Zfp936	763.392624293982	792.5461598464441	776.5222573895181	719.5745389619594	702.8352161307088	696.6586665883849
BRDN0007693615	Zfp866	677.7904388082969	665.4920672951854	658.2754962370693	733.7883570155291	601.9576909919483	587.346885179903
BRDN0007693614	Zfp866	981.8698439664018	1039.253135674131	917.4681735846243	1183.3003529596667	1190.685542621436	1207.3241528698006
BRDN0007693613	Zfp866	674.5963274095773	650.6896487455241	730.5960599776296	1021.6181726003128	921.1275656113055	907.1246337778501
BRDN0007693612	Zfp866	1382.4114133658384	1331.60090202994	1429.5188803608532	1709.2116209417409	1789.3357737727692	1673.9386227627235
BRDN0007693611	Zfp866	484.8661103256337	510.68343996331186	485.12845312098375	460.1723594843148	426.6623194393479	437.2471256339278
BRDN0007693610	Zfp866	735.9232662649935	737.6538577247837	703.145918995811	902.5774464016677	1012.0827112282207	863.0736173893574
BRDN0007696303	Zfp787	534.6942481456593	547.6894863374649	569.5904253727329	463.72581399770723	423.35485959873284	531.8752349129121
BRDN0007696302	Zfp787	1179.9047506870163	1155.2054143131438	1160.296343808403	1263.2530795109956	1370.942103934959	1424.3161965612649
BRDN0007696301	Zfp787	848.9948097796669	867.7917874738886	895.2969058685402	719.5745389619594	740.8710042977825	695.0271474628852
BRDN0007696300	Zfp787	762.1149797344941	679.0609509657081	730.0681726510561	636.0683578972382	600.3039610716407	634.6609398193951
BRDN0007696299	Zfp787	1109.6342999151855	1176.1755072584972	1154.4895832160953	1071.3665357878062	1217.145221346357	1129.0112348458135
BRDN0007696298	Zfp787	728.2573989080664	727.7855786916763	732.7076092839233	627.1847216137572	694.566566529171	637.9239780703947
BRDN0007694809	Zfp780b	770.419669371165	758.007183230568	703.145918995811	723.1279934753519	701.1814862104013	652.6076501998922
BRDN0007694808	Zfp780b	687.3727730044557	610.599765173525	620.7954960503557	669.826175774466	689.6053767682484	739.0781638513779
BRDN0007694807	Zfp780b	742.9503113421765	754.9233460327218	781.273243328679	788.8669019731111	759.0620334211656	796.1813332438685
BRDN0007694806	Zfp780b	1241.8705118221765	1264.9900185564645	1347.6963447419712	1574.1803494328299	1713.264197438622	1607.0463386172346
BRDN0007694805	Zfp780b	825.9972077088859	802.4144388795515	817.1695815356724	824.4014471070351	712.7575956525541	686.8695518353866
BRDN0007694804	Zfp780b	1114.7448781531368	1072.5585774108688	1072.1391602706399	964.7629003860345	914.5126459300752	1001.7527430568346
BRDN0007696297	Zfp638	925.0146610691932	850.5222991659505	951.7808498118974	785.3134474597188	835.1336097553128	802.7074097458674
BRDN0007696296	Zfp638	719.3138869916515	734.5700205269377	672.0005667279786	278.94617930130283	334.05344390212514	349.1450928569423
BRDN0007696295	Zfp638	894.990013921229	1024.4507171244697	933.3047933818273	936.3352642788955	1031.9274702719113	856.5475408873585
BRDN0007696294	Zfp638	564.7188952936234	570.5098816015259	551.6422562692362	302.04363363835336	315.8624147787421	316.5147103469477
BRDN0007696293	Zfp638	718.0362424321637	651.3064161850933	711.592116220986	572.1061766561752	547.3846036217991	504.1394097794167
BRDN0007696292	Zfp638	644.5716802616132	578.5278583159258	541.6123970643409	259.40217947764467	261.28932740859295	228.41267756996228
BRDN0007696438	Zfp62	1067.4720294520869	986.8279033107475	924.8585961566524	1243.7090796873374	1141.0736450122097	1388.4227758002708
BRDN0007693609	Zfp60	660.5422372552111	664.8752998556162	593.3453550685373	328.6945424887963	343.97582342397044	347.5135737314426
BRDN0007693608	Zfp60	772.9749584901407	893.6960199357957	877.3487367650436	621.8545398436687	615.1875303544086	647.713092823393
BRDN0007693607	Zfp60	1462.264198333828	1356.2715996127085	1469.638317180434	1933.0792552854616	1971.2460650065998	1868.0893986971914
BRDN0007693606	Zfp60	1313.4186071534953	1277.9421347874181	1344.5290207825306	1506.6647136783745	1574.3508841327878	1443.8944260672615
BRDN0007693605	Zfp60	739.756199943457	735.1867879665069	693.6439471174893	703.5839936516937	623.4561799559464	716.2368960943817
BRDN0007693604	Zfp60	638.8222797439179	677.8274160865697	680.4467639531535	692.9236301115166	605.2651508325633	781.4976611143709
BRDN0007694803	Zfp592	709.0927305157489	746.9053693183221	722.6777500790281	227.42108885711312	266.2505171695156	190.8877376834685
BRDN0007694802	Zfp592	680.9845502070165	762.3245553075525	740.0980318559513	243.41163416737888	223.25353924151926	230.044196695462
BRDN0007694801	Zfp592	877.7418123681432	956.6062987718559	904.798877746862	378.4429056762898	434.9309690408857	380.1439562414372
BRDN0007694800	Zfp592	662.4587040944429	591.4799745468792	649.8292990118945	378.4429056762898	360.51312262704596	357.302688484441
BRDN0007694799	Zfp592	719.9527092713955	687.078927680108	729.0123979979093	278.94617930130283	248.05948804613251	287.1473660879526
BRDN0007694798	Zfp592	477.8390652484506	510.0666725237426	514.1622560825225	318.0341789486191	277.8266266116684	314.883191221448
BRDN0007696291	Zfp36l2	877.1029900883993	721.6179042959841	800.8050744118959	984.3069002096927	1028.6200104312961	1050.6983168218264
BRDN0007696290	Zfp36l2	1145.4083475808447	1124.9838097742522	1157.1290198489623	2149.8399806023976	2194.499604248119	2094.870557141654
BRDN0007696289	Zfp36l2	1173.5165278895772	1252.037902325511	1130.2067661937174	2091.207981131423	2103.5444586312037	2169.9204369146414
BRDN0007696288	Zfp36l2	903.2947035579	1010.2650660143778	961.2828216902192	1570.6268949194375	1440.3987605878763	1531.996458844247
BRDN0007696287	Zfp36l2	1116.6613449923684	1187.277321170743	1182.467611524487	1446.2559869507038	1647.11500062632	1603.7833003662352
BRDN0007696286	Zfp36l2	802.9996056381049	766.641927384537	757.5183136328745	980.7534456963003	1022.005090750066	846.7584261343602
BRDN0007694797	Zfp316	1337.693853783764	1332.2176694695092	1283.2940909000126	1572.4036221761337	1574.3508841327878	1545.0486118482447
BRDN0007694796	Zfp316	1061.0838066546476	964.0075080466864	1030.4360614713387	1771.3970749261077	1781.0671241712316	1701.674447896219
BRDN0007694795	Zfp316	943.5405071817668	1067.624437894315	1069.4997236377726	870.5963557811361	983.9693025829923	957.7017266683418
BRDN0007694794	Zfp316	1464.8194874528037	1590.6432266490112	1509.7577540000148	1911.7585282051073	2144.8877066388927	2145.4476500321457
BRDN0007694793	Zfp316	885.4076797250702	967.7081126841018	884.2112720104982	712.4676299351747	785.5217121460863	745.6042403533769
BRDN0007694792	Zfp316	677.7904388082969	613.6836023713711	602.3194396202856	737.3418115289214	649.9158586808672	734.1836064748787
BRDN0007693603	Zfp182	832.3854305063251	872.1091595508731	865.7352155804281	945.2189005623763	969.0857333002244	936.4919780368454
BRDN0007693602	Zfp182	473.36730929024316	489.7133470179585	542.1402843909144	497.48363187493493	434.9309690408857	486.19269939891973
BRDN0007693601	Zfp182	786.390226364763	722.8514391751226	784.968454614693	755.1090840958834	759.0620334211656	672.185879705889
BRDN0007693600	Zfp182	1071.3049631305503	946.7380197387484	1009.8484557349749	701.8072663949976	749.1396538993203	760.2879124828744
BRDN0007693599	Zfp182	910.321748635083	946.1212522991792	928.5538074426664	1158.42617136592	1179.1094331792833	1135.5373113478124
BRDN0007693598	Zfp182	1093.0249206418437	1084.8939262022532	1089.0315547209896	950.549082332465	906.2439963285375	879.3888086443548
BRDN0007696446	Zfp169	880.2971014871189	920.8337872768412	966.03380762938	884.8101738347058	1007.1215214672981	877.757289518855
BRDN0007694791	Zdhhc8	1014.4497802333417	1038.0196007949926	1084.8084561084022	1854.903255990829	2050.6251011813624	1918.6664915876831
BRDN0007694790	Zdhhc8	946.7346185804863	842.5043224515507	916.940286258051	763.9927203793644	732.6023546962447	776.6031037378717
BRDN0007694789	Zdhhc8	633.7117015059666	682.1447881635543	665.138031482524	531.2414497521627	466.3518375267291	544.92738791691
BRDN0007694788	Zdhhc8	1243.1481563816642	1375.3913902393545	1366.7002884986148	1449.8094414640962	1485.04946843618	1394.9488523022696
BRDN0007694787	Zdhhc8	819.6089849114467	942.4206476617638	873.1256381524561	719.5745389619594	664.7994279636351	729.2890490983796
BRDN0007694786	Zdhhc8	1236.1211113044812	1001.0135544208396	1078.4738081895212	1121.1148989752999	1198.954192222974	1145.3264261008107
BRDN0007694785	Zdhhc15	754.4491123775671	740.7376949226299	786.5521165944133	827.9549016204274	808.673931030392	801.0758906203677
BRDN0007694784	Zdhhc15	669.485749171626	700.0310439110615	668.833242768538	289.60654284148	325.7847943005874	344.25053548044315
BRDN0007694783	Zdhhc15	1356.2196998963377	1421.6489482070456	1355.0867673139992	1641.6959851872853	1528.0464463641763	1657.6234315077263
BRDN0007694782	Zdhhc15	631.7952346667348	701.2645787902	672.5284540545521	735.5650842722252	598.6502311513332	809.2334862478664
BRDN0007694781	Zdhhc15	632.4340569464788	688.3124625592463	722.1498627524546	918.5679917119335	974.046923061147	877.757289518855
BRDN0007694780	Zdhhc15	525.1119139495005	527.3361608316807	603.9031016000059	341.1316332856697	365.4743123879686	331.1983824764453
BRDN0007693597	Zc3hc1	1016.3662470725734	960.9236708488404	982.9262020797299	989.6370819797813	1050.1184993952943	1086.5917375828205
BRDN0007693596	Zc3hc1	967.8157538120356	1040.4866705532695	973.4242302014081	1291.6807156181346	1240.2974402306627	1248.1121310072938
BRDN0007693595	Zc3hc1	648.4046139400767	568.0428118432491	554.8095802286767	465.5025412544034	449.81453832365366	611.8196720623989
BRDN0007693594	Zc3hc1	799.8054942393852	785.1449505716135	793.9425391664413	707.1374481650861	691.259106688556	750.4987977298761
BRDN0007693593	Zc3hc1	921.1817273907296	952.2889266948714	934.3605680349742	1364.5265331426788	1369.2883740146515	1269.3218796387903
BRDN0007693592	Zc3hc1	848.9948097796669	841.8875550119815	784.968454614693	895.470537374883	828.5186900740827	991.9636283038362
BRDN0007696285	Zc3hav1	1100.6907879987705	1079.9597866856993	1133.9019774797314	1117.5614444619075	1040.196119873449	1070.2765463278233
BRDN0007696284	Zc3hav1	893.0735470819973	809.198880714813	914.8287369517572	1053.5992632208445	977.3543829017622	1231.7969397522966
BRDN0007696283	Zc3hav1	1282.1163154460432	1286.5768789413871	1375.674373050363	1455.1396232341847	1542.9300156469444	1404.737967055268
BRDN0007696282	Zc3hav1	663.7363486539307	661.1746952182009	668.833242768538	470.832723024492	426.6623194393479	520.454601034414
BRDN0007696281	Zc3hav1	976.7592657284505	923.3008570351182	995.0676105909188	1288.1272611047423	1375.9032936958818	1383.5282184237715
BRDN0007696280	Zc3hav1	869.4371227314723	898.0133920127803	886.8507086433654	1103.3476264083379	1154.30348437467	987.069070927337
BRDN0007696279	Zc3h14	476.56142068896276	597.0308815030022	526.3036645937115	227.42108885711312	234.82964868367213	309.9886338449488
BRDN0007696278	Zc3h14	1164.5730159731625	1194.0617630060044	1094.8383153132975	1021.6181726003128	1202.261652063589	1132.274273096813
BRDN0007696277	Zc3h14	758.2820460560306	720.3843694168457	777.0501447160915	538.3483587789475	651.5695886011748	598.7675190584011
BRDN0007696276	Zc3h14	380.09925644763115	450.24023088552855	426.5329598713328	291.3832700981762	324.13106438027984	308.3571147194491
BRDN0007696275	Zc3h14	964.6216424133161	883.8277409026882	1026.7408501853247	1023.394899857009	931.0499451331508	1029.48856819033
BRDN0007696274	Zc3h14	1380.4949465266066	1421.0321807674763	1535.0963456755394	1645.2494397006776	1739.7238761635429	1644.5712785037283
BRDN0007694779	Zbtb8os	863.0488999340331	692.0130671966617	768.0760601643432	270.06254301782184	269.5579770101307	340.9874972294437
BRDN0007694778	Zbtb8os	498.9202004799999	534.7373701065113	484.0726784678369	309.1505426651381	269.5579770101307	287.1473660879526
BRDN0007694777	Zbtb8os	405.01332535764396	402.1323705991296	346.2940862321712	143.9149077923919	128.9909337839889	140.31064479297683
BRDN0007694776	Zbtb8os	440.14855074355944	446.5396262481133	471.40338263007453	190.109816466493	150.48942274798708	185.9931803069693
BRDN0007694775	Zbtb8os	514.2519351938539	534.7373701065113	459.78986144545905	346.4618150557583	312.55495493812697	277.3582513349542
BRDN0007694774	Zbtb8os	541.0824709430984	568.0428118432491	518.38535469511	232.7512706272017	196.79386051659847	213.7290054404647
BRDN0007696273	Zbtb7a	659.2645926957233	584.695532711618	595.9847917014044	426.4145416070871	438.2384288815008	469.8775081439224
BRDN0007696272	Zbtb7a	1175.432994728809	1139.7862283239133	1110.1470477839268	959.432718615946	921.1275656113055	903.8615955268507
BRDN0007696271	Zbtb7a	424.1779937499615	436.05457977543654	443.4253543216827	181.22618018301202	173.64164163229276	154.9943169224744
BRDN0007696270	Zbtb7a	1011.894491114366	939.953577903487	1042.0495826559543	1176.193443932882	1121.228885968519	1094.7493332103193
BRDN0007696269	Zbtb7a	814.4984066734953	847.4384619681044	843.0360605377705	678.7098120579469	646.6083988402521	613.4511911878986
BRDN0007696268	Zbtb7a	999.1180455194876	965.2410429258249	985.0377513860236	1153.0959895958313	1104.6915867654436	1016.4364151863322
BRDN0007694773	Zbtb34	1186.2929734844556	1129.3011818512366	1006.1532444489609	1270.3599885377803	1240.2974402306627	1381.8966992982719
BRDN0007694772	Zbtb34	1156.2683263364913	1179.8761118959126	1136.013526786025	1423.1585326136533	1438.7450306675687	1359.0554315412755
BRDN0007694771	Zbtb34	1026.587403548476	902.3307640897648	872.0698634993092	872.3730830378323	765.6769531023957	867.9681747658567
BRDN0007694770	Zbtb34	826.6360299886298	899.8636943314879	874.1814128056029	598.7570855066182	588.7278516294879	673.8173988313887
BRDN0007694769	Zbtb34	806.1937170368244	856.0732061220734	822.4484548014067	1297.0108973882232	1329.5988559272703	1223.6393441247978
BRDN0007694768	Zbtb34	776.8078921686042	753.6898111535834	731.6518346307764	758.6625386092758	873.1693979223865	770.0770272358728
BRDN0007696267	Ypel5	688.0115952841996	632.8033929980169	594.9290170482576	540.1250860356437	420.04739975811776	425.8264917554297
BRDN0007696266	Ypel5	933.319350705864	1059.6064611799152	865.7352155804281	913.2378099418448	909.5514561691526	934.8604589113456
BRDN0007696265	Ypel5	903.2947035579	885.6780432213959	829.3109900468612	596.9803582499219	762.3694932617806	664.0282840783904
BRDN0007696264	Ypel5	712.9256641942123	753.0730437140141	654.5802849510553	664.4959940043774	747.4859239790127	699.9217048393845
BRDN0007696263	Ypel5	1196.5141299603583	1198.379135082989	1248.9814146727394	1225.9418071203754	1202.261652063589	1246.4806118817942
BRDN0007696262	Ypel5	518.0848688723174	533.5038352273729	565.3673267601454	486.82326833475776	454.7757280845763	479.6666228969208
BRDN0007696261	Xrn1	724.4244652296029	647.6058115476781	687.3092991986081	485.0465410780616	491.1577863313424	491.0872567754189
BRDN0007696260	Xrn1	914.7935045932904	928.2349965516719	906.3825397265823	920.3447189686296	916.1663758503828	967.4908414213402
BRDN0007696259	Xrn1	914.1546823135466	846.204927088966	949.1414131790302	589.8734492231372	620.1487201153313	637.9239780703947
BRDN0007696258	Xrn1	759.5596906155184	838.8037178141354	882.0997227042044	733.7883570155291	663.1456980433276	773.3400654868723
BRDN0007696257	Xrn1	1363.246744973521	1296.4451579744946	1291.212400798614	1536.8690770422097	1526.3927164438687	1509.1551910872508
BRDN0007696256	Xrn1	711.0091973549806	705.5819508671844	771.7712714503572	659.1658122342888	592.035311470103	633.0294206938954
BRDN0007696431	Xrcc5	1006.1450905966707	1001.0135544208396	1001.4022585098	707.1374481650861	770.6381428633184	709.7108195923828
BRDN0007696255	Xrcc5	596.6600092808193	531.6535329086653	696.2833837503565	493.9301773615426	509.34881545472547	515.5600436579149
BRDN0007696254	Xrcc5	1123.0495677898077	1101.546647070622	1191.4416960762355	765.7694476360606	797.0978215882392	761.9194316083741
BRDN0007696253	Xrcc5	598.5764761200511	641.4381371519859	579.620284577628	531.2414497521627	648.2621287605597	564.5056174229068
BRDN0007696252	Xrcc5	840.0512978632521	820.3006946270589	912.7171876454635	732.0116297588329	663.1456980433276	621.6087868153974
BRDN0007696251	Xrcc5	981.2310216866579	974.4925545193631	1066.8602870049056	1050.045808707452	942.6260545753036	1034.3831255668292
BRDN0007696250	Xrcc5	899.4617698794365	990.5285079481629	1061.5814137391712	811.9643563101616	864.9007483208487	833.7062731303623
BRDN0007696249	Xrcc3	447.17559582074256	366.359859104115	434.4512697699343	135.03127150891092	133.95212354491156	106.04874315748249
BRDN0007696248	Xrcc3	659.2645926957233	717.3005322189996	688.365073851755	502.8138136450235	472.96675720795935	455.19383601442485
BRDN0007696247	Xrcc3	977.3980880081945	975.1093219589324	1010.9042303881217	524.1345407253779	449.81453832365366	469.8775081439224
BRDN0007696246	Xrcc3	364.76752173377713	349.70713823574613	411.22422740070334	117.26399894194896	94.26260545753036	92.99659015348465
BRDN0007696245	Xrcc3	711.6480196347246	712.9831601420151	637.6878905007055	429.9679961204795	544.077143781184	471.5090272694221
BRDN0007696244	Xrcc3	1082.1649418861969	933.1691360682256	1089.0315547209896	360.67563310932786	378.704151750429	342.6190163549434
BRDN0007696447	Xpnpep3	593.4658978820997	572.3601839202336	645.606200399307	337.5781787722773	348.9370131848931	323.04078684894665
BRDN0007693591	Xkrx	1086.6366978444044	1064.5406006964688	1005.097469795814	1096.2407173815532	1088.154287562368	1166.5361747323072
BRDN0007693590	Xkrx	850.2724543391547	879.5103688257037	929.6095820958133	913.2378099418448	974.046923061147	1000.1212239313348
BRDN0007693589	Xkrx	967.8157538120356	888.1451129796727	925.3864834832258	1000.2974455199585	944.2797844956111	1070.2765463278233
BRDN0007693588	Xkrx	1032.3368040661715	1036.7860659158541	939.1115539741351	1346.7592605757168	1377.5570236161893	1414.5270818082663
BRDN0007693587	Xkrx	737.2009108244813	674.7435788887236	622.9070453566494	708.9141754217823	697.8740263697862	748.8672786043763
BRDN0007693586	Xkrx	1177.9882838477847	1310.0140416450174	1108.5633858042067	1327.2152607520586	1352.751074811576	1308.4783386507838
BRDN0007693585	Wwp1	928.8475947476567	1031.8519263993003	937.5278919944147	948.7723550757688	926.0887553722281	1016.4364151863322
BRDN0007693584	Wwp1	820.2478071911906	756.7736483514295	775.9943700629447	616.5243580735801	648.2621287605597	641.1870163213941
BRDN0007693583	Wwp1	983.1474885258897	918.9834849581337	954.948173771338	824.4014471070351	777.2530625445486	779.8661419888712
BRDN0007693582	Wwp1	1269.9786921309087	1134.2353213677904	1179.82817489162	1446.2559869507038	1546.2374754875593	1520.5758249657488
BRDN0007693581	Wwp1	867.5206558922405	874.57622930915	861.5121169678406	865.2661740110476	848.3634491177733	789.6552567418696
BRDN0007693580	Wwp1	973.565154329731	951.055391815733	898.4642298279808	1076.696717557895	964.1245435393017	851.6529835108594
BRDN0007693579	Wipi2	778.7243590078359	800.564136560844	775.9943700629447	716.0210844485671	611.8800705137936	730.9205682238793
BRDN0007693578	Wipi2	1151.1577480985402	1139.169460884344	1055.7746531468636	675.1563575445546	783.8679822257787	805.9704479968669
BRDN0007693577	Wipi2	867.5206558922405	869.6420897925963	893.1853565622465	746.2254478124024	777.2530625445486	794.5498141183688
BRDN0007693576	Wipi2	785.7514040850191	825.2348341436126	681.5025386063004	410.4239962968213	398.5489107941196	429.08953000642913
BRDN0007693575	Wipi2	956.3169527766452	1044.1872751906847	995.0676105909188	879.4799920646171	838.441069595928	996.8581856803354
BRDN0007693574	Wipi2	548.7483383000255	432.9707425775905	535.8056364720333	371.33599664950503	413.43248007688754	347.5135737314426
BRDN0007694767	Wdr36	559.608317055672	575.4440211180796	637.1600031741322	289.60654284148	272.86543685074577	262.6745792054566
BRDN0007694766	Wdr36	657.9869481362355	648.2225789872473	627.6580312958104	310.92726992183435	249.71321796644008	256.1485027034577
BRDN0007694765	Wdr36	558.3306724961842	540.2882770626343	479.84957985524943	406.87054178342896	439.89215880180836	430.72104913192885
BRDN0007694764	Wdr36	764.0314465737258	651.3064161850933	647.1898623790273	573.8829039128714	620.1487201153313	522.0861201599138
BRDN0007694763	Wdr36	344.9640310617157	315.7849290594392	324.6507058426605	108.38036265846797	120.72228418245116	135.41608741647764
BRDN0007694762	Wdr36	336.6593414250448	415.08448683008316	395.3876076035004	120.81745345534135	138.9133133058342	141.94216391847655
BRDN0007696243	Wdr26	730.8126880270421	656.8573231412163	727.9566233447624	851.052355957478	767.3306830227033	789.6552567418696
BRDN0007696242	Wdr26	715.480953313188	727.168811252107	848.3149338035048	826.1781743637313	856.632098719311	923.4398250328475
BRDN0007696241	Wdr26	887.9629688440459	893.0792524962266	938.0557793209882	875.9265375512248	955.855893937764	897.3355190248518
BRDN0007696240	Wdr26	756.3655792167988	793.7796947255825	941.7509906070022	769.322902149453	767.3306830227033	794.5498141183688
BRDN0007696239	Wdr26	877.1029900883993	919.6002523977029	849.3707084566516	748.0021750690986	813.6351207913146	773.3400654868723
BRDN0007696238	Wdr26	1065.555562612855	1054.6723216633613	1193.0253580559556	1286.350533848046	1205.569111904204	1253.006688383793
BRDN0007694761	Wdfy1	1472.4853548097308	1427.1998551631686	1613.7515573349808	1922.4188917452843	2044.010181500132	1894.1937047051872
BRDN0007694760	Wdfy1	1245.064623220896	1198.379135082989	1411.5707112573564	1334.3221697788433	1589.2344534155557	1295.426185646786
BRDN0007694759	Wdfy1	700.7880408790779	749.3724390765989	746.4326797748324	657.3890849775926	623.4561799559464	695.0271474628852
BRDN0007694758	Wdfy1	874.5477009694237	844.3546247702584	951.7808498118974	767.5461748927568	889.706697125462	879.3888086443548
BRDN0007694757	Wdfy1	889.8794356832776	837.570182934997	832.4783140063018	803.0807200266808	792.1366318273165	760.2879124828744
BRDN0007694756	Wdfy1	1225.2611325488347	1256.9720418420648	1249.5093019993128	1069.58980853111	1103.037856845136	1022.962491688331
BRDN0007693573	Wasf3	947.3734408602303	934.4026709473641	909.0219763594495	922.1214462253258	936.0111348940734	936.4919780368454
BRDN0007693572	Wasf3	806.1937170368244	716.6837647794304	760.1577502657417	547.2319950624285	492.81151625164995	546.5589070424097
BRDN0007693571	Wasf3	486.7825771648655	492.18041677623535	504.66028420420076	319.81090620531535	309.2474950975119	401.3537048729337
BRDN0007693570	Wasf3	755.0879346573109	756.7736483514295	862.0400042944141	941.665446048984	843.4022593568505	838.6008305068615
BRDN0007693569	Wasf3	815.1372289532393	796.8635319234286	802.3887363916162	939.8887187922878	980.6618427423773	960.9647649193413
BRDN0007693568	Wasf3	856.02185485685	837.570182934997	906.3825397265823	1034.0552633971863	979.0081128220697	957.7017266683418
BRDN0007696237	Vps13d	606.2423434769781	619.8512767670633	657.2197215839225	271.839270274518	289.4027360538213	259.41154095445717
